"chromosome","start","end","segmean","sample"
"46",10,105000,135462374,0.0292,"GSM2403716_9007225017_R01C01"
"47",11,130000,134873258,0.0086,"GSM2403716_9007225017_R01C01"
"48",12,172870,133770948,0.0352,"GSM2403716_9007225017_R01C01"
"49",13,19110000,115079939,0.0747,"GSM2403716_9007225017_R01C01"
"50",14,19325000,107119770,0.0093,"GSM2403716_9007225017_R01C01"
"51",15,20225000,102410696,0.0243,"GSM2403716_9007225017_R01C01"
"52",16,105000,90222377,0.0479,"GSM2403716_9007225017_R01C01"
"53",17,25000,81122605,3e-04,"GSM2403716_9007225017_R01C01"
"54",18,80000,77983624,-0.0479,"GSM2403716_9007225017_R01C01"
"55",19,180000,59084492,0.0323,"GSM2403716_9007225017_R01C01"
"56",2,130000,243026238,0.0179,"GSM2403716_9007225017_R01C01"
"57",20,155000,62907760,-0.0123,"GSM2403716_9007225017_R01C01"
"58",21,10848948,48084948,0.0538,"GSM2403716_9007225017_R01C01"
"59",22,16373925,51222283,0.0353,"GSM2403716_9007225017_R01C01"
"60",3,155000,197831215,0.0327,"GSM2403716_9007225017_R01C01"
"61",4,55000,190972138,-0.0304,"GSM2403716_9007225017_R01C01"
"62",5,55000,180777630,0.0054,"GSM2403716_9007225017_R01C01"
"63",6,155000,170952534,0.02,"GSM2403716_9007225017_R01C01"
"64",7,55000,159039332,0.034,"GSM2403716_9007225017_R01C01"
"65",8,105000,146277011,2e-04,"GSM2403716_9007225017_R01C01"
"66",9,130000,141076716,0.0198,"GSM2403716_9007225017_R01C01"
"67",1,635684,249195311,0.0493,"GSM2403766_9296930031_R05C02"
"68",10,105000,135462374,0.0469,"GSM2403766_9296930031_R05C02"
"69",11,130000,134873258,0.0547,"GSM2403766_9296930031_R05C02"
"70",12,172870,133770948,0.0354,"GSM2403766_9296930031_R05C02"
"71",13,19110000,115079939,0.075,"GSM2403766_9296930031_R05C02"
"72",14,19325000,107119770,0.0251,"GSM2403766_9296930031_R05C02"
"73",15,20225000,102410696,0.0344,"GSM2403766_9296930031_R05C02"
"74",16,105000,90222377,0.0574,"GSM2403766_9296930031_R05C02"
"75",17,25000,81122605,-0.073,"GSM2403766_9296930031_R05C02"
"76",18,80000,77983624,-0.1192,"GSM2403766_9296930031_R05C02"
"77",19,180000,59084492,-0.0146,"GSM2403766_9296930031_R05C02"
"78",2,130000,243026238,0.0152,"GSM2403766_9296930031_R05C02"
"79",20,155000,62907760,3e-04,"GSM2403766_9296930031_R05C02"
"80",21,10848948,48084948,0.0241,"GSM2403766_9296930031_R05C02"
"81",22,16373925,51222283,0.0044,"GSM2403766_9296930031_R05C02"
"82",3,155000,197831215,0.0447,"GSM2403766_9296930031_R05C02"
"83",4,55000,190972138,-0.0446,"GSM2403766_9296930031_R05C02"
"84",5,55000,180777630,0.0382,"GSM2403766_9296930031_R05C02"
"85",6,155000,170952534,0.0271,"GSM2403766_9296930031_R05C02"
"86",7,55000,159039332,0.0835,"GSM2403766_9296930031_R05C02"
"87",8,105000,146277011,0.0263,"GSM2403766_9296930031_R05C02"
"88",9,130000,141076716,0.0489,"GSM2403766_9296930031_R05C02"
"89",1,635684,249195311,0.0493,"GSM2403767_9296930031_R06C02"
"90",10,105000,135462374,0.0398,"GSM2403767_9296930031_R06C02"
"91",11,130000,134873258,0.0252,"GSM2403767_9296930031_R06C02"
"92",12,172870,133770948,0.0252,"GSM2403767_9296930031_R06C02"
"93",13,19110000,115079939,-0.0132,"GSM2403767_9296930031_R06C02"
"94",14,19325000,107119770,0.0414,"GSM2403767_9296930031_R06C02"
"95",15,20225000,102410696,0.0555,"GSM2403767_9296930031_R06C02"
"96",16,105000,90222377,0.025,"GSM2403767_9296930031_R06C02"
"97",17,25000,81122605,-0.0462,"GSM2403767_9296930031_R06C02"
"98",18,80000,77983624,-0.076,"GSM2403767_9296930031_R06C02"
"99",19,180000,59084492,-0.0171,"GSM2403767_9296930031_R06C02"
"100",2,130000,243026238,0.0045,"GSM2403767_9296930031_R06C02"
"101",20,155000,62907760,-0.0185,"GSM2403767_9296930031_R06C02"
"102",21,10848948,48084948,0.0179,"GSM2403767_9296930031_R06C02"
"103",22,16373925,51222283,0.0319,"GSM2403767_9296930031_R06C02"
"104",3,155000,197831215,0.0145,"GSM2403767_9296930031_R06C02"
"105",4,55000,190972138,-0.0346,"GSM2403767_9296930031_R06C02"
"106",5,55000,180777630,0.0224,"GSM2403767_9296930031_R06C02"
"107",6,155000,170952534,0.0018,"GSM2403767_9296930031_R06C02"
"108",7,55000,159039332,0.0417,"GSM2403767_9296930031_R06C02"
"109",8,105000,146277011,0.0111,"GSM2403767_9296930031_R06C02"
"110",9,130000,141076716,0.0366,"GSM2403767_9296930031_R06C02"
"111",1,635684,249195311,0.0853,"GSM2403784_9296930094_R06C02"
"112",10,105000,135462374,0.062,"GSM2403784_9296930094_R06C02"
"113",11,130000,134873258,0.0742,"GSM2403784_9296930094_R06C02"
"114",12,172870,133770948,0.0873,"GSM2403784_9296930094_R06C02"
"115",13,19110000,115079939,0.1947,"GSM2403784_9296930094_R06C02"
"116",14,19325000,107119770,0.0298,"GSM2403784_9296930094_R06C02"
"117",15,20225000,102410696,0.0497,"GSM2403784_9296930094_R06C02"
"118",16,105000,90222377,0.078,"GSM2403784_9296930094_R06C02"
"119",17,25000,81122605,-0.053,"GSM2403784_9296930094_R06C02"
"120",18,80000,77983624,-0.1416,"GSM2403784_9296930094_R06C02"
"121",19,180000,59084492,-0.035,"GSM2403784_9296930094_R06C02"
"122",2,130000,243026238,0.0556,"GSM2403784_9296930094_R06C02"
"123",20,155000,62907760,-0.0152,"GSM2403784_9296930094_R06C02"
"124",21,10848948,48084948,0.0752,"GSM2403784_9296930094_R06C02"
"125",22,16373925,51222283,-0.0064,"GSM2403784_9296930094_R06C02"
"126",3,155000,197831215,0.0939,"GSM2403784_9296930094_R06C02"
"127",4,55000,190972138,-0.047,"GSM2403784_9296930094_R06C02"
"128",5,55000,180777630,0.0615,"GSM2403784_9296930094_R06C02"
"129",6,155000,170952534,0.0959,"GSM2403784_9296930094_R06C02"
"130",7,55000,159039332,0.1108,"GSM2403784_9296930094_R06C02"
"131",8,105000,146277011,0.0379,"GSM2403784_9296930094_R06C02"
"132",9,130000,141076716,0.0723,"GSM2403784_9296930094_R06C02"
"133",1,635684,249195311,0.0346,"GSM2403785_9296930094_R03C02"
"134",10,105000,135462374,0.0441,"GSM2403785_9296930094_R03C02"
"135",11,130000,134873258,0.0434,"GSM2403785_9296930094_R03C02"
"136",12,172870,133770948,0.0266,"GSM2403785_9296930094_R03C02"
"137",13,19110000,115079939,0.1025,"GSM2403785_9296930094_R03C02"
"138",14,19325000,107119770,0.0199,"GSM2403785_9296930094_R03C02"
"139",15,20225000,102410696,0.0295,"GSM2403785_9296930094_R03C02"
"140",16,105000,90222377,0.0282,"GSM2403785_9296930094_R03C02"
"141",17,25000,81122605,-0.0919,"GSM2403785_9296930094_R03C02"
"142",18,80000,77983624,-0.0971,"GSM2403785_9296930094_R03C02"
"143",19,180000,59084492,-0.0546,"GSM2403785_9296930094_R03C02"
"144",2,130000,243026238,0.0251,"GSM2403785_9296930094_R03C02"
"145",20,155000,62907760,6e-04,"GSM2403785_9296930094_R03C02"
"146",21,10848948,48084948,0.023,"GSM2403785_9296930094_R03C02"
"147",22,16373925,51222283,-0.021,"GSM2403785_9296930094_R03C02"
"148",3,155000,197831215,0.0443,"GSM2403785_9296930094_R03C02"
"149",4,55000,190972138,-0.0371,"GSM2403785_9296930094_R03C02"
"150",5,55000,180777630,0.0414,"GSM2403785_9296930094_R03C02"
"151",6,155000,170952534,0.0398,"GSM2403785_9296930094_R03C02"
"152",7,55000,159039332,0.0801,"GSM2403785_9296930094_R03C02"
"153",8,105000,146277011,0.0379,"GSM2403785_9296930094_R03C02"
"154",9,130000,141076716,0.0326,"GSM2403785_9296930094_R03C02"
"155",1,635684,147475000,0.0139,"GSM2403786_9296930094_R02C02"
"156",1,147725000,149700000,0.2985,"GSM2403786_9296930094_R02C02"
"157",1,149800000,249195311,0.0119,"GSM2403786_9296930094_R02C02"
"158",10,105000,135462374,0.0413,"GSM2403786_9296930094_R02C02"
"159",11,130000,134873258,0.0174,"GSM2403786_9296930094_R02C02"
"160",12,172870,133770948,0.0134,"GSM2403786_9296930094_R02C02"
"161",13,19110000,115079939,0.0803,"GSM2403786_9296930094_R02C02"
"162",14,19325000,107119770,0.0099,"GSM2403786_9296930094_R02C02"
"163",15,20225000,102410696,0.0245,"GSM2403786_9296930094_R02C02"
"164",16,105000,90222377,0.0404,"GSM2403786_9296930094_R02C02"
"165",17,25000,81122605,-0.0787,"GSM2403786_9296930094_R02C02"
"166",18,80000,77983624,-0.0947,"GSM2403786_9296930094_R02C02"
"167",19,180000,59084492,-0.0173,"GSM2403786_9296930094_R02C02"
"168",2,130000,243026238,0.0084,"GSM2403786_9296930094_R02C02"
"169",20,155000,62907760,-0.0116,"GSM2403786_9296930094_R02C02"
"170",21,10848948,48084948,0.016,"GSM2403786_9296930094_R02C02"
"171",22,16373925,51222283,-0.0117,"GSM2403786_9296930094_R02C02"
"172",3,155000,197831215,0.0117,"GSM2403786_9296930094_R02C02"
"173",4,55000,190972138,-0.0375,"GSM2403786_9296930094_R02C02"
"174",5,55000,180777630,0.0211,"GSM2403786_9296930094_R02C02"
"175",6,155000,170952534,0.0223,"GSM2403786_9296930094_R02C02"
"176",7,55000,159039332,0.0813,"GSM2403786_9296930094_R02C02"
"177",8,105000,146277011,0.0352,"GSM2403786_9296930094_R02C02"
"178",9,130000,141076716,0.0143,"GSM2403786_9296930094_R02C02"
"179",1,635684,249195311,0.0535,"GSM2403789_9296930089_R06C02"
"180",10,105000,135462374,0.0548,"GSM2403789_9296930089_R06C02"
"181",11,130000,134873258,0.0517,"GSM2403789_9296930089_R06C02"
"182",12,172870,133770948,0.0365,"GSM2403789_9296930089_R06C02"
"183",13,19110000,115079939,0.1127,"GSM2403789_9296930089_R06C02"
"184",14,19325000,107119770,0.0337,"GSM2403789_9296930089_R06C02"
"185",15,20225000,102410696,0.0456,"GSM2403789_9296930089_R06C02"
"186",16,105000,90222377,0.0136,"GSM2403789_9296930089_R06C02"
"187",17,25000,81122605,-0.1085,"GSM2403789_9296930089_R06C02"
"188",18,80000,77983624,-0.1043,"GSM2403789_9296930089_R06C02"
"189",19,180000,59084492,-0.0843,"GSM2403789_9296930089_R06C02"
"190",2,130000,243026238,0.0316,"GSM2403789_9296930089_R06C02"
"191",20,155000,62907760,-0.0029,"GSM2403789_9296930089_R06C02"
"192",21,10848948,48084948,0.0111,"GSM2403789_9296930089_R06C02"
"193",22,16373925,51222283,-0.0281,"GSM2403789_9296930089_R06C02"
"194",3,155000,197831215,0.0534,"GSM2403789_9296930089_R06C02"
"195",4,55000,190972138,-0.0352,"GSM2403789_9296930089_R06C02"
"196",5,55000,180777630,0.0517,"GSM2403789_9296930089_R06C02"
"197",6,155000,170952534,0.0574,"GSM2403789_9296930089_R06C02"
"198",7,55000,159039332,0.0936,"GSM2403789_9296930089_R06C02"
"199",8,105000,146277011,0.0455,"GSM2403789_9296930089_R06C02"
"200",9,130000,141076716,0.029,"GSM2403789_9296930089_R06C02"
"201",1,635684,249195311,0.0628,"GSM2403790_9296930094_R01C01"
"202",10,105000,135462374,0.0606,"GSM2403790_9296930094_R01C01"
"203",11,130000,134873258,0.0637,"GSM2403790_9296930094_R01C01"
"204",12,172870,133770948,0.0405,"GSM2403790_9296930094_R01C01"
"205",13,19110000,115079939,0.091,"GSM2403790_9296930094_R01C01"
"206",14,19325000,107119770,0.0383,"GSM2403790_9296930094_R01C01"
"207",15,20225000,102410696,0.0497,"GSM2403790_9296930094_R01C01"
"208",16,105000,90222377,0.0381,"GSM2403790_9296930094_R01C01"
"209",17,25000,81122605,-0.0878,"GSM2403790_9296930094_R01C01"
"210",18,80000,77983624,-0.0994,"GSM2403790_9296930094_R01C01"
"211",19,180000,59084492,-0.0664,"GSM2403790_9296930094_R01C01"
"212",2,130000,243026238,0.0321,"GSM2403790_9296930094_R01C01"
"213",20,155000,62907760,0.0067,"GSM2403790_9296930094_R01C01"
"214",21,10848948,48084948,0.018,"GSM2403790_9296930094_R01C01"
"215",22,16373925,51222283,-0.0178,"GSM2403790_9296930094_R01C01"
"216",3,155000,197831215,0.0622,"GSM2403790_9296930094_R01C01"
"217",4,55000,190972138,-0.0419,"GSM2403790_9296930094_R01C01"
"218",5,55000,180777630,0.0598,"GSM2403790_9296930094_R01C01"
"219",6,155000,170952534,0.0471,"GSM2403790_9296930094_R01C01"
"220",7,55000,159039332,0.0846,"GSM2403790_9296930094_R01C01"
"221",8,105000,146277011,0.041,"GSM2403790_9296930094_R01C01"
"222",9,130000,141076716,0.0419,"GSM2403790_9296930094_R01C01"
"223",1,635684,249195311,0.0904,"GSM2404001_9305651095_R06C02"
"224",10,105000,135462374,0.0769,"GSM2404001_9305651095_R06C02"
"225",11,130000,134873258,0.0912,"GSM2404001_9305651095_R06C02"
"226",12,172870,133770948,0.0684,"GSM2404001_9305651095_R06C02"
"227",13,19110000,115079939,0.083,"GSM2404001_9305651095_R06C02"
"228",14,19325000,107119770,0.0563,"GSM2404001_9305651095_R06C02"
"229",15,20225000,102410696,0.0745,"GSM2404001_9305651095_R06C02"
"230",16,105000,90222377,0.0786,"GSM2404001_9305651095_R06C02"
"231",17,25000,81122605,-0.0872,"GSM2404001_9305651095_R06C02"
"232",18,80000,77983624,-0.1532,"GSM2404001_9305651095_R06C02"
"233",19,180000,59084492,-0.0095,"GSM2404001_9305651095_R06C02"
"234",2,130000,243026238,0.0357,"GSM2404001_9305651095_R06C02"
"235",20,155000,62907760,1e-04,"GSM2404001_9305651095_R06C02"
"236",21,10848948,48084948,0.0243,"GSM2404001_9305651095_R06C02"
"237",22,16373925,51222283,0.0102,"GSM2404001_9305651095_R06C02"
"238",3,155000,197831215,0.0858,"GSM2404001_9305651095_R06C02"
"239",4,55000,190972138,-0.0483,"GSM2404001_9305651095_R06C02"
"240",5,55000,180777630,0.0669,"GSM2404001_9305651095_R06C02"
"241",6,155000,170952534,0.0484,"GSM2404001_9305651095_R06C02"
"242",7,55000,159039332,0.1152,"GSM2404001_9305651095_R06C02"
"243",8,105000,146277011,0.0352,"GSM2404001_9305651095_R06C02"
"244",9,130000,141076716,0.0759,"GSM2404001_9305651095_R06C02"
"245",1,635684,249195311,-0.0199,"GSM2404169_9407201033_R06C01"
"246",10,105000,135462374,0.0232,"GSM2404169_9407201033_R06C01"
"247",11,130000,134873258,0.008,"GSM2404169_9407201033_R06C01"
"248",12,172870,133770948,0.0271,"GSM2404169_9407201033_R06C01"
"249",13,19110000,115079939,0.0368,"GSM2404169_9407201033_R06C01"
"250",14,19325000,107119770,0.0365,"GSM2404169_9407201033_R06C01"
"251",15,20225000,102410696,0.037,"GSM2404169_9407201033_R06C01"
"252",16,105000,90222377,-0.0168,"GSM2404169_9407201033_R06C01"
"253",17,25000,81122605,-0.0088,"GSM2404169_9407201033_R06C01"
"254",18,80000,77983624,-0.0318,"GSM2404169_9407201033_R06C01"
"255",19,180000,59084492,-0.0262,"GSM2404169_9407201033_R06C01"
"256",2,130000,243026238,0.0202,"GSM2404169_9407201033_R06C01"
"257",20,155000,62907760,-0.0458,"GSM2404169_9407201033_R06C01"
"258",21,10848948,48084948,-0.1225,"GSM2404169_9407201033_R06C01"
"259",22,16373925,47500000,-0.0275,"GSM2404169_9407201033_R06C01"
"260",22,48100000,50100000,-0.4085,"GSM2404169_9407201033_R06C01"
"261",22,50175000,51222283,0.0462,"GSM2404169_9407201033_R06C01"
"262",3,155000,197831215,0.0273,"GSM2404169_9407201033_R06C01"
"263",4,55000,190972138,-0.0073,"GSM2404169_9407201033_R06C01"
"264",5,55000,180777630,0.0099,"GSM2404169_9407201033_R06C01"
"265",6,155000,170952534,0.0192,"GSM2404169_9407201033_R06C01"
"266",7,55000,159039332,0.0276,"GSM2404169_9407201033_R06C01"
"267",8,105000,146277011,0.0056,"GSM2404169_9407201033_R06C01"
"268",9,130000,141076716,0.0364,"GSM2404169_9407201033_R06C01"
"269",1,635684,249195311,0.0306,"GSM2404170_9407201032_R06C02"
"270",10,105000,135462374,-0.006,"GSM2404170_9407201032_R06C02"
"271",11,130000,134873258,0.024,"GSM2404170_9407201032_R06C02"
"272",12,172870,133770948,0.0308,"GSM2404170_9407201032_R06C02"
"273",13,19110000,115079939,0.0248,"GSM2404170_9407201032_R06C02"
"274",14,19325000,107119770,0.0208,"GSM2404170_9407201032_R06C02"
"275",15,20225000,102410696,-0.004,"GSM2404170_9407201032_R06C02"
"276",16,105000,90222377,0.0201,"GSM2404170_9407201032_R06C02"
"277",17,25000,81122605,-0.0483,"GSM2404170_9407201032_R06C02"
"278",18,80000,77983624,-0.0851,"GSM2404170_9407201032_R06C02"
"279",19,180000,59084492,-0.0421,"GSM2404170_9407201032_R06C02"
"280",2,130000,243026238,0.0111,"GSM2404170_9407201032_R06C02"
"281",20,155000,62907760,-0.0463,"GSM2404170_9407201032_R06C02"
"282",21,10848948,48084948,0.0474,"GSM2404170_9407201032_R06C02"
"283",22,16373925,51222283,0.008,"GSM2404170_9407201032_R06C02"
"284",3,155000,197831215,0.0282,"GSM2404170_9407201032_R06C02"
"285",4,55000,190972138,-0.0453,"GSM2404170_9407201032_R06C02"
"286",5,55000,180777630,0.0139,"GSM2404170_9407201032_R06C02"
"287",6,155000,170952534,0.0256,"GSM2404170_9407201032_R06C02"
"288",7,55000,159039332,0.0699,"GSM2404170_9407201032_R06C02"
"289",8,105000,146277011,0.0406,"GSM2404170_9407201032_R06C02"
"290",9,130000,141076716,0.0139,"GSM2404170_9407201032_R06C02"
"291",1,635684,249195311,0.0925,"GSM2404171_9407201033_R02C01"
"292",10,105000,135462374,0.0245,"GSM2404171_9407201033_R02C01"
"293",11,130000,134873258,0.0367,"GSM2404171_9407201033_R02C01"
"294",12,172870,133770948,0.0731,"GSM2404171_9407201033_R02C01"
"295",13,19110000,115079939,0.1145,"GSM2404171_9407201033_R02C01"
"296",14,19325000,107119770,0.0117,"GSM2404171_9407201033_R02C01"
"297",15,20225000,102410696,0.0342,"GSM2404171_9407201033_R02C01"
"298",16,105000,90222377,0.0699,"GSM2404171_9407201033_R02C01"
"299",17,25000,81122605,0.0158,"GSM2404171_9407201033_R02C01"
"300",18,80000,77983624,-0.0937,"GSM2404171_9407201033_R02C01"
"301",19,180000,59084492,-0.0111,"GSM2404171_9407201033_R02C01"
"302",2,130000,243026238,0.0324,"GSM2404171_9407201033_R02C01"
"303",20,155000,62907760,-0.0612,"GSM2404171_9407201033_R02C01"
"304",21,10848948,48084948,0.0534,"GSM2404171_9407201033_R02C01"
"305",22,16373925,51222283,0.0406,"GSM2404171_9407201033_R02C01"
"306",3,155000,197831215,0.0696,"GSM2404171_9407201033_R02C01"
"307",4,55000,190972138,-0.0485,"GSM2404171_9407201033_R02C01"
"308",5,55000,180777630,0.0105,"GSM2404171_9407201033_R02C01"
"309",6,155000,170952534,0.0599,"GSM2404171_9407201033_R02C01"
"310",7,55000,159039332,0.0379,"GSM2404171_9407201033_R02C01"
"311",8,105000,146277011,-0.0056,"GSM2404171_9407201033_R02C01"
"312",9,130000,141076716,0.0489,"GSM2404171_9407201033_R02C01"
"313",1,635684,249195311,-0.0066,"GSM2404174_9407201033_R04C01"
"314",10,105000,135462374,0.0946,"GSM2404174_9407201033_R04C01"
"315",11,130000,134873258,0.0446,"GSM2404174_9407201033_R04C01"
"316",12,172870,133770948,0.0393,"GSM2404174_9407201033_R04C01"
"317",13,19110000,115079939,0.2088,"GSM2404174_9407201033_R04C01"
"318",14,19325000,20800000,0.8357,"GSM2404174_9407201033_R04C01"
"319",14,20875000,107119770,-0.0326,"GSM2404174_9407201033_R04C01"
"320",15,20225000,102410696,0.0194,"GSM2404174_9407201033_R04C01"
"321",16,105000,90222377,0.1683,"GSM2404174_9407201033_R04C01"
"322",17,25000,81122605,-0.0288,"GSM2404174_9407201033_R04C01"
"323",18,80000,77983624,-0.0745,"GSM2404174_9407201033_R04C01"
"324",19,180000,59084492,0.0088,"GSM2404174_9407201033_R04C01"
"325",2,130000,243026238,0.0381,"GSM2404174_9407201033_R04C01"
"326",20,155000,62907760,-0.0699,"GSM2404174_9407201033_R04C01"
"327",21,10848948,48084948,0.1393,"GSM2404174_9407201033_R04C01"
"328",22,16373925,51222283,-0.0438,"GSM2404174_9407201033_R04C01"
"329",3,155000,197831215,0.0324,"GSM2404174_9407201033_R04C01"
"330",4,55000,190972138,0.002,"GSM2404174_9407201033_R04C01"
"331",5,55000,180777630,0.0475,"GSM2404174_9407201033_R04C01"
"332",6,155000,170952534,0.0483,"GSM2404174_9407201033_R04C01"
"333",7,55000,159039332,0.1523,"GSM2404174_9407201033_R04C01"
"334",8,105000,146277011,0.0802,"GSM2404174_9407201033_R04C01"
"335",9,130000,141076716,0.0254,"GSM2404174_9407201033_R04C01"
"336",1,635684,249195311,0.015,"GSM2404176_9407201033_R05C01"
"337",10,105000,135462374,0.0244,"GSM2404176_9407201033_R05C01"
"338",11,130000,134873258,0.0085,"GSM2404176_9407201033_R05C01"
"339",12,172870,133770948,0.0246,"GSM2404176_9407201033_R05C01"
"340",13,19110000,115079939,0.0911,"GSM2404176_9407201033_R05C01"
"341",14,19325000,107119770,0.0031,"GSM2404176_9407201033_R05C01"
"342",15,20225000,102410696,0.0184,"GSM2404176_9407201033_R05C01"
"343",16,105000,90222377,0.0327,"GSM2404176_9407201033_R05C01"
"344",17,25000,81122605,-0.0346,"GSM2404176_9407201033_R05C01"
"345",18,80000,77983624,-0.0707,"GSM2404176_9407201033_R05C01"
"346",19,180000,59084492,-0.0221,"GSM2404176_9407201033_R05C01"
"347",2,130000,243026238,0.016,"GSM2404176_9407201033_R05C01"
"348",20,155000,62907760,-0.0561,"GSM2404176_9407201033_R05C01"
"349",21,10848948,48084948,0.0527,"GSM2404176_9407201033_R05C01"
"350",22,16373925,51222283,-0.0016,"GSM2404176_9407201033_R05C01"
"351",3,155000,197831215,0.0197,"GSM2404176_9407201033_R05C01"
"352",4,55000,190972138,-0.0289,"GSM2404176_9407201033_R05C01"
"353",5,55000,180777630,0.0108,"GSM2404176_9407201033_R05C01"
"354",6,155000,170952534,0.0409,"GSM2404176_9407201033_R05C01"
"355",7,55000,159039332,0.0518,"GSM2404176_9407201033_R05C01"
"356",8,105000,146277011,0.0126,"GSM2404176_9407201033_R05C01"
"357",9,130000,141076716,0.0137,"GSM2404176_9407201033_R05C01"
"358",1,635684,249195311,0.0313,"GSM2404177_9407201033_R01C01"
"359",10,105000,135462374,0.0255,"GSM2404177_9407201033_R01C01"
"360",11,130000,134873258,0.0119,"GSM2404177_9407201033_R01C01"
"361",12,172870,133770948,0.0217,"GSM2404177_9407201033_R01C01"
"362",13,19110000,115079939,0.0387,"GSM2404177_9407201033_R01C01"
"363",14,19325000,107119770,0.027,"GSM2404177_9407201033_R01C01"
"364",15,20225000,102410696,0.0299,"GSM2404177_9407201033_R01C01"
"365",16,105000,90222377,0.0147,"GSM2404177_9407201033_R01C01"
"366",17,25000,81122605,-0.0419,"GSM2404177_9407201033_R01C01"
"367",18,80000,77983624,-0.0595,"GSM2404177_9407201033_R01C01"
"368",19,180000,59084492,-0.0359,"GSM2404177_9407201033_R01C01"
"369",2,130000,243026238,0.0096,"GSM2404177_9407201033_R01C01"
"370",20,155000,62907760,-0.0426,"GSM2404177_9407201033_R01C01"
"371",21,10848948,48084948,0.0258,"GSM2404177_9407201033_R01C01"
"372",22,16373925,51222283,0.0207,"GSM2404177_9407201033_R01C01"
"373",3,155000,197831215,0.0135,"GSM2404177_9407201033_R01C01"
"374",4,55000,190972138,-0.031,"GSM2404177_9407201033_R01C01"
"375",5,55000,180777630,0.0124,"GSM2404177_9407201033_R01C01"
"376",6,155000,170952534,0.015,"GSM2404177_9407201033_R01C01"
"377",7,55000,159039332,0.0425,"GSM2404177_9407201033_R01C01"
"378",8,105000,146277011,0.0155,"GSM2404177_9407201033_R01C01"
"379",9,130000,141076716,0.0201,"GSM2404177_9407201033_R01C01"
"380",1,635684,249195311,0.0853,"GSM2404606_9741950007_R03C02"
"381",10,105000,135462374,0.0289,"GSM2404606_9741950007_R03C02"
"382",11,130000,134873258,0.0454,"GSM2404606_9741950007_R03C02"
"383",12,172870,133770948,0.0642,"GSM2404606_9741950007_R03C02"
