"chromosome","start","end","segmean","sample"
"35",17,25000,81122605,-0.0207,"GSM2403739_9007225086_R05C02"
"36",18,80000,77983624,-0.0267,"GSM2403739_9007225086_R05C02"
"37",19,180000,59084492,0.0316,"GSM2403739_9007225086_R05C02"
"38",2,130000,243026238,0.0198,"GSM2403739_9007225086_R05C02"
"39",20,155000,62907760,-0.0176,"GSM2403739_9007225086_R05C02"
"40",21,10848948,48084948,0.0651,"GSM2403739_9007225086_R05C02"
"41",22,16373925,51222283,0.0393,"GSM2403739_9007225086_R05C02"
"42",3,155000,197831215,0.0296,"GSM2403739_9007225086_R05C02"
"43",4,55000,190972138,0.0107,"GSM2403739_9007225086_R05C02"
"44",5,55000,180777630,0.0327,"GSM2403739_9007225086_R05C02"
"45",6,155000,170952534,0.025,"GSM2403739_9007225086_R05C02"
"46",7,55000,159039332,0.0665,"GSM2403739_9007225086_R05C02"
"47",8,105000,146277011,0.0358,"GSM2403739_9007225086_R05C02"
"48",9,130000,141076716,0.0179,"GSM2403739_9007225086_R05C02"
"49",1,635684,249195311,0.014,"GSM2403989_9305651089_R01C02"
"50",10,105000,135462374,0.0544,"GSM2403989_9305651089_R01C02"
"51",11,130000,134873258,0.048,"GSM2403989_9305651089_R01C02"
"52",12,172870,133770948,0.0403,"GSM2403989_9305651089_R01C02"
"53",13,19110000,115079939,0.1353,"GSM2403989_9305651089_R01C02"
"54",14,19325000,20450000,0.5455,"GSM2403989_9305651089_R01C02"
"55",14,20800000,107119770,-0.0077,"GSM2403989_9305651089_R01C02"
"56",15,20225000,102410696,0.019,"GSM2403989_9305651089_R01C02"
"57",16,105000,90222377,0.0771,"GSM2403989_9305651089_R01C02"
"58",17,25000,81122605,-0.075,"GSM2403989_9305651089_R01C02"
"59",18,80000,77983624,-0.1055,"GSM2403989_9305651089_R01C02"
"60",19,180000,59084492,-0.0125,"GSM2403989_9305651089_R01C02"
"61",2,130000,243026238,0.0166,"GSM2403989_9305651089_R01C02"
"62",20,155000,62907760,-0.0253,"GSM2403989_9305651089_R01C02"
"63",21,10848948,48084948,0.0466,"GSM2403989_9305651089_R01C02"
"64",22,16373925,51222283,-0.0373,"GSM2403989_9305651089_R01C02"
"65",3,155000,197831215,0.0501,"GSM2403989_9305651089_R01C02"
"66",4,55000,190972138,-0.0345,"GSM2403989_9305651089_R01C02"
"67",5,55000,180777630,0.0371,"GSM2403989_9305651089_R01C02"
"68",6,155000,170952534,0.039,"GSM2403989_9305651089_R01C02"
"69",7,55000,159039332,0.1063,"GSM2403989_9305651089_R01C02"
"70",8,105000,146277011,0.0297,"GSM2403989_9305651089_R01C02"
"71",9,130000,141076716,0.0359,"GSM2403989_9305651089_R01C02"
"72",1,635684,249195311,0.0108,"GSM2403990_9305651089_R03C02"
"73",10,105000,135462374,0.0516,"GSM2403990_9305651089_R03C02"
"74",11,130000,134873258,0.0423,"GSM2403990_9305651089_R03C02"
"75",12,172870,133770948,0.0308,"GSM2403990_9305651089_R03C02"
"76",13,19110000,115079939,0.0987,"GSM2403990_9305651089_R03C02"
"77",14,19325000,107119770,-2e-04,"GSM2403990_9305651089_R03C02"
"78",15,20225000,102410696,0.0202,"GSM2403990_9305651089_R03C02"
"79",16,105000,90222377,0.0769,"GSM2403990_9305651089_R03C02"
"80",17,25000,81122605,-0.0593,"GSM2403990_9305651089_R03C02"
"81",18,80000,77983624,-0.0969,"GSM2403990_9305651089_R03C02"
"82",19,180000,59084492,-0.0072,"GSM2403990_9305651089_R03C02"
"83",2,130000,243026238,0.0142,"GSM2403990_9305651089_R03C02"
"84",20,155000,62907760,-0.0259,"GSM2403990_9305651089_R03C02"
"85",21,10848948,48084948,0.0536,"GSM2403990_9305651089_R03C02"
"86",22,16373925,51222283,-0.012,"GSM2403990_9305651089_R03C02"
"87",3,155000,197831215,0.0335,"GSM2403990_9305651089_R03C02"
"88",4,55000,190972138,-0.0332,"GSM2403990_9305651089_R03C02"
"89",5,55000,180777630,0.0226,"GSM2403990_9305651089_R03C02"
"90",6,155000,170952534,0.0225,"GSM2403990_9305651089_R03C02"
"91",7,55000,159039332,0.0895,"GSM2403990_9305651089_R03C02"
"92",8,105000,146277011,0.0275,"GSM2403990_9305651089_R03C02"
"93",9,130000,141076716,0.0472,"GSM2403990_9305651089_R03C02"
"94",1,635684,249195311,0.0104,"GSM2403991_9305651089_R04C02"
"95",10,105000,135462374,0.0349,"GSM2403991_9305651089_R04C02"
"96",11,130000,134873258,0.0284,"GSM2403991_9305651089_R04C02"
"97",12,172870,133770948,0.0251,"GSM2403991_9305651089_R04C02"
"98",13,19110000,115079939,0.0808,"GSM2403991_9305651089_R04C02"
"99",14,19325000,107119770,0.006,"GSM2403991_9305651089_R04C02"
"100",15,20225000,102410696,0.02,"GSM2403991_9305651089_R04C02"
"101",16,105000,90222377,0.0469,"GSM2403991_9305651089_R04C02"
"102",17,25000,81122605,-0.0649,"GSM2403991_9305651089_R04C02"
"103",18,80000,77983624,-0.0987,"GSM2403991_9305651089_R04C02"
"104",19,180000,59084492,-0.0142,"GSM2403991_9305651089_R04C02"
"105",2,130000,243026238,0.005,"GSM2403991_9305651089_R04C02"
"106",20,155000,62907760,-0.0323,"GSM2403991_9305651089_R04C02"
"107",21,10848948,48084948,0.0344,"GSM2403991_9305651089_R04C02"
"108",22,16373925,51222283,-0.0146,"GSM2403991_9305651089_R04C02"
"109",3,155000,197831215,0.0211,"GSM2403991_9305651089_R04C02"
"110",4,55000,190972138,-0.0358,"GSM2403991_9305651089_R04C02"
"111",5,55000,180777630,0.02,"GSM2403991_9305651089_R04C02"
"112",6,155000,170952534,0.0222,"GSM2403991_9305651089_R04C02"
"113",7,55000,159039332,0.0716,"GSM2403991_9305651089_R04C02"
"114",8,105000,146277011,0.0211,"GSM2403991_9305651089_R04C02"
"115",9,130000,141076716,0.0275,"GSM2403991_9305651089_R04C02"
"116",1,635684,249195311,4e-04,"GSM2403992_9305651089_R05C02"
"117",10,105000,135462374,0.0431,"GSM2403992_9305651089_R05C02"
"118",11,130000,134873258,0.033,"GSM2403992_9305651089_R05C02"
"119",12,172870,133770948,0.0303,"GSM2403992_9305651089_R05C02"
"120",13,19110000,115079939,0.0978,"GSM2403992_9305651089_R05C02"
"121",14,19325000,20450000,0.354,"GSM2403992_9305651089_R05C02"
"122",14,20800000,107119770,0.0029,"GSM2403992_9305651089_R05C02"
"123",15,20225000,102410696,0.0179,"GSM2403992_9305651089_R05C02"
"124",16,105000,31825000,0.0413,"GSM2403992_9305651089_R05C02"
"125",16,32075000,34600000,0.359,"GSM2403992_9305651089_R05C02"
"126",16,35017901,90222377,0.0633,"GSM2403992_9305651089_R05C02"
"127",17,25000,81122605,-0.056,"GSM2403992_9305651089_R05C02"
"128",18,80000,77983624,-0.0749,"GSM2403992_9305651089_R05C02"
"129",19,180000,59084492,-0.0072,"GSM2403992_9305651089_R05C02"
"130",2,130000,243026238,0.0113,"GSM2403992_9305651089_R05C02"
"131",20,155000,62907760,-0.0273,"GSM2403992_9305651089_R05C02"
"132",21,10848948,48084948,0.043,"GSM2403992_9305651089_R05C02"
"133",22,16373925,51222283,-0.0325,"GSM2403992_9305651089_R05C02"
"134",3,155000,197831215,0.028,"GSM2403992_9305651089_R05C02"
"135",4,55000,190972138,-0.0222,"GSM2403992_9305651089_R05C02"
"136",5,55000,180777630,0.0264,"GSM2403992_9305651089_R05C02"
"137",6,155000,170952534,0.0223,"GSM2403992_9305651089_R05C02"
"138",7,55000,159039332,0.0715,"GSM2403992_9305651089_R05C02"
"139",8,105000,146277011,0.0252,"GSM2403992_9305651089_R05C02"
"140",9,130000,141076716,0.0211,"GSM2403992_9305651089_R05C02"
"141",1,635684,249195311,-0.0029,"GSM2403993_9305651089_R06C02"
"142",10,105000,135462374,0.0397,"GSM2403993_9305651089_R06C02"
"143",11,130000,134873258,0.0214,"GSM2403993_9305651089_R06C02"
"144",12,172870,133770948,0.0299,"GSM2403993_9305651089_R06C02"
"145",13,19110000,115079939,0.0997,"GSM2403993_9305651089_R06C02"
"146",14,19325000,20025000,0.3761,"GSM2403993_9305651089_R06C02"
"147",14,20450000,107119770,-0.0047,"GSM2403993_9305651089_R06C02"
"148",15,20225000,102410696,0.0165,"GSM2403993_9305651089_R06C02"
"149",16,105000,90222377,0.0605,"GSM2403993_9305651089_R06C02"
"150",17,25000,81122605,-0.0383,"GSM2403993_9305651089_R06C02"
"151",18,80000,77983624,-0.0505,"GSM2403993_9305651089_R06C02"
"152",19,180000,59084492,0.0044,"GSM2403993_9305651089_R06C02"
"153",2,130000,243026238,0.0127,"GSM2403993_9305651089_R06C02"
"154",20,155000,62907760,-0.0311,"GSM2403993_9305651089_R06C02"
"155",21,10848948,48084948,0.0519,"GSM2403993_9305651089_R06C02"
"156",22,16373925,51222283,-0.0046,"GSM2403993_9305651089_R06C02"
"157",3,155000,197831215,0.0178,"GSM2403993_9305651089_R06C02"
"158",4,55000,190972138,-0.0205,"GSM2403993_9305651089_R06C02"
"159",5,55000,180777630,0.0201,"GSM2403993_9305651089_R06C02"
"160",6,155000,170952534,0.0175,"GSM2403993_9305651089_R06C02"
"161",7,55000,159039332,0.0625,"GSM2403993_9305651089_R06C02"
"162",8,105000,146277011,0.0242,"GSM2403993_9305651089_R06C02"
"163",9,130000,141076716,0.0123,"GSM2403993_9305651089_R06C02"
"164",1,635684,249195311,0.0052,"GSM2403994_9305651095_R01C01"
"165",10,105000,135462374,0.051,"GSM2403994_9305651095_R01C01"
"166",11,130000,134873258,0.0427,"GSM2403994_9305651095_R01C01"
"167",12,172870,133770948,0.0287,"GSM2403994_9305651095_R01C01"
"168",13,19110000,115079939,0.1075,"GSM2403994_9305651095_R01C01"
"169",14,19325000,20450000,0.3952,"GSM2403994_9305651095_R01C01"
"170",14,20800000,107119770,-0.0051,"GSM2403994_9305651095_R01C01"
"171",15,20225000,102410696,0.0212,"GSM2403994_9305651095_R01C01"
"172",16,105000,90222377,0.0704,"GSM2403994_9305651095_R01C01"
"173",17,25000,81122605,-0.0647,"GSM2403994_9305651095_R01C01"
"174",18,80000,77983624,-0.0765,"GSM2403994_9305651095_R01C01"
"175",19,180000,59084492,-0.0072,"GSM2403994_9305651095_R01C01"
"176",2,130000,243026238,0.0161,"GSM2403994_9305651095_R01C01"
"177",20,155000,62907760,-0.0288,"GSM2403994_9305651095_R01C01"
"178",21,10848948,48084948,0.0522,"GSM2403994_9305651095_R01C01"
"179",22,16373925,51222283,-0.0293,"GSM2403994_9305651095_R01C01"
"180",3,155000,197831215,0.033,"GSM2403994_9305651095_R01C01"
"181",4,55000,190972138,-0.0281,"GSM2403994_9305651095_R01C01"
"182",5,55000,180777630,0.0317,"GSM2403994_9305651095_R01C01"
"183",6,155000,170952534,0.0248,"GSM2403994_9305651095_R01C01"
"184",7,55000,159039332,0.0858,"GSM2403994_9305651095_R01C01"
"185",8,105000,146277011,0.0314,"GSM2403994_9305651095_R01C01"
"186",9,130000,141076716,0.033,"GSM2403994_9305651095_R01C01"
"187",1,635684,249195311,0.0018,"GSM2403995_9305651095_R02C01"
"188",10,105000,135462374,0.0597,"GSM2403995_9305651095_R02C01"
"189",11,130000,134873258,0.042,"GSM2403995_9305651095_R02C01"
"190",12,172870,133770948,0.0349,"GSM2403995_9305651095_R02C01"
"191",13,19110000,115079939,0.1311,"GSM2403995_9305651095_R02C01"
"192",14,19325000,20025000,0.5482,"GSM2403995_9305651095_R02C01"
"193",14,20450000,107119770,-0.0095,"GSM2403995_9305651095_R02C01"
"194",15,20225000,102410696,0.0417,"GSM2403995_9305651095_R02C01"
"195",16,105000,90222377,0.0915,"GSM2403995_9305651095_R02C01"
"196",17,25000,81122605,-0.0549,"GSM2403995_9305651095_R02C01"
"197",18,80000,77983624,-0.0868,"GSM2403995_9305651095_R02C01"
"198",19,180000,59084492,0.0028,"GSM2403995_9305651095_R02C01"
"199",2,130000,243026238,0.0219,"GSM2403995_9305651095_R02C01"
"200",20,155000,62907760,-0.0246,"GSM2403995_9305651095_R02C01"
"201",21,10848948,48084948,0.063,"GSM2403995_9305651095_R02C01"
"202",22,16373925,51222283,-0.0175,"GSM2403995_9305651095_R02C01"
"203",3,155000,197831215,0.0436,"GSM2403995_9305651095_R02C01"
"204",4,55000,190972138,-0.0261,"GSM2403995_9305651095_R02C01"
"205",5,55000,180777630,0.0319,"GSM2403995_9305651095_R02C01"
"206",6,155000,170952534,0.0362,"GSM2403995_9305651095_R02C01"
"207",7,55000,159039332,0.0998,"GSM2403995_9305651095_R02C01"
"208",8,105000,146277011,0.0342,"GSM2403995_9305651095_R02C01"
"209",9,130000,141076716,0.0266,"GSM2403995_9305651095_R02C01"
"210",1,635684,249195311,0.0364,"GSM2404003_9305651146_R05C01"
"211",10,105000,135462374,0.0276,"GSM2404003_9305651146_R05C01"
"212",11,130000,134873258,0.0219,"GSM2404003_9305651146_R05C01"
"213",12,172870,133770948,0.0159,"GSM2404003_9305651146_R05C01"
"214",13,19110000,115079939,0.002,"GSM2404003_9305651146_R05C01"
"215",14,19325000,107119770,0.025,"GSM2404003_9305651146_R05C01"
"216",15,20225000,102410696,0.0351,"GSM2404003_9305651146_R05C01"
"217",16,105000,90222377,0.0413,"GSM2404003_9305651146_R05C01"
"218",17,25000,81122605,-0.0401,"GSM2404003_9305651146_R05C01"
"219",18,80000,77983624,-0.0816,"GSM2404003_9305651146_R05C01"
"220",19,180000,59084492,0.0015,"GSM2404003_9305651146_R05C01"
"221",2,130000,243026238,-0.0119,"GSM2404003_9305651146_R05C01"
"222",20,155000,62907760,-0.0166,"GSM2404003_9305651146_R05C01"
"223",21,10848948,48084948,0.0163,"GSM2404003_9305651146_R05C01"
"224",22,16373925,51222283,0.0358,"GSM2404003_9305651146_R05C01"
"225",3,155000,197831215,-0.0065,"GSM2404003_9305651146_R05C01"
"226",4,55000,190972138,0.0325,"GSM2404003_9305651146_R05C01"
"227",5,55000,180777630,0.0025,"GSM2404003_9305651146_R05C01"
"228",6,155000,170952534,0.0044,"GSM2404003_9305651146_R05C01"
"229",7,55000,159039332,0.042,"GSM2404003_9305651146_R05C01"
"230",8,105000,146277011,0.0036,"GSM2404003_9305651146_R05C01"
"231",9,130000,141076716,0.0376,"GSM2404003_9305651146_R05C01"
"232",1,635684,249195311,0.0163,"GSM2404005_9305651146_R01C02"
"233",10,105000,135462374,0.044,"GSM2404005_9305651146_R01C02"
"234",11,130000,134873258,0.0456,"GSM2404005_9305651146_R01C02"
"235",12,172870,133770948,0.0332,"GSM2404005_9305651146_R01C02"
"236",13,19110000,115079939,0.0914,"GSM2404005_9305651146_R01C02"
"237",14,19325000,107119770,0.0062,"GSM2404005_9305651146_R01C02"
"238",15,20225000,102410696,0.0228,"GSM2404005_9305651146_R01C02"
"239",16,105000,90222377,0.0625,"GSM2404005_9305651146_R01C02"
"240",17,25000,81122605,-0.0716,"GSM2404005_9305651146_R01C02"
"241",18,80000,77983624,-0.1059,"GSM2404005_9305651146_R01C02"
"242",19,180000,59084492,-0.0116,"GSM2404005_9305651146_R01C02"
"243",2,130000,243026238,0.0145,"GSM2404005_9305651146_R01C02"
"244",20,155000,62907760,-0.0259,"GSM2404005_9305651146_R01C02"
"245",21,10848948,48084948,0.0273,"GSM2404005_9305651146_R01C02"
"246",22,16373925,51222283,-0.0205,"GSM2404005_9305651146_R01C02"
"247",3,155000,197831215,0.039,"GSM2404005_9305651146_R01C02"
"248",4,55000,190972138,-0.0413,"GSM2404005_9305651146_R01C02"
"249",5,55000,180777630,0.0287,"GSM2404005_9305651146_R01C02"
"250",6,155000,170952534,0.0254,"GSM2404005_9305651146_R01C02"
"251",7,55000,159039332,0.0861,"GSM2404005_9305651146_R01C02"
"252",8,105000,146277011,0.0278,"GSM2404005_9305651146_R01C02"
"253",9,130000,141076716,0.033,"GSM2404005_9305651146_R01C02"
"254",1,635684,249195311,0.0297,"GSM2404006_9305651146_R02C02"
"255",10,105000,135462374,0.073,"GSM2404006_9305651146_R02C02"
"256",11,130000,134873258,0.0714,"GSM2404006_9305651146_R02C02"
"257",12,172870,133770948,0.0669,"GSM2404006_9305651146_R02C02"
"258",13,19110000,115079939,0.1976,"GSM2404006_9305651146_R02C02"
"259",14,19325000,107119770,-0.0022,"GSM2404006_9305651146_R02C02"
"260",15,20225000,102410696,0.0215,"GSM2404006_9305651146_R02C02"
"261",16,105000,90222377,0.0922,"GSM2404006_9305651146_R02C02"
"262",17,25000,81122605,-0.0997,"GSM2404006_9305651146_R02C02"
"263",18,80000,77983624,-0.1199,"GSM2404006_9305651146_R02C02"
"264",19,180000,59084492,-0.0318,"GSM2404006_9305651146_R02C02"
"265",2,130000,243026238,0.0536,"GSM2404006_9305651146_R02C02"
"266",20,155000,62907760,-0.0189,"GSM2404006_9305651146_R02C02"
"267",21,10848948,48084948,0.0512,"GSM2404006_9305651146_R02C02"
"268",22,16373925,51222283,-0.0772,"GSM2404006_9305651146_R02C02"
"269",3,155000,197831215,0.096,"GSM2404006_9305651146_R02C02"
"270",4,55000,190972138,-0.0128,"GSM2404006_9305651146_R02C02"
"271",5,55000,180777630,0.0744,"GSM2404006_9305651146_R02C02"
"272",6,155000,170952534,0.0865,"GSM2404006_9305651146_R02C02"
"273",7,55000,159039332,0.1422,"GSM2404006_9305651146_R02C02"
"274",8,105000,146277011,0.0556,"GSM2404006_9305651146_R02C02"
"275",9,130000,141076716,0.0457,"GSM2404006_9305651146_R02C02"
"276",1,635684,249195311,0.009,"GSM2404007_9305651146_R03C02"
"277",10,105000,135462374,0.0648,"GSM2404007_9305651146_R03C02"
"278",11,130000,134873258,0.0572,"GSM2404007_9305651146_R03C02"
"279",12,172870,133770948,0.0483,"GSM2404007_9305651146_R03C02"
"280",13,19110000,115079939,0.1684,"GSM2404007_9305651146_R03C02"
"281",14,19325000,20450000,0.4736,"GSM2404007_9305651146_R03C02"
"282",14,20800000,107119770,-0.0105,"GSM2404007_9305651146_R03C02"
"283",15,20225000,102410696,0.0136,"GSM2404007_9305651146_R03C02"
"284",16,105000,90222377,0.0845,"GSM2404007_9305651146_R03C02"
"285",17,25000,81122605,-0.0961,"GSM2404007_9305651146_R03C02"
"286",18,80000,77983624,-0.0957,"GSM2404007_9305651146_R03C02"
"287",19,180000,59084492,-0.0357,"GSM2404007_9305651146_R03C02"
"288",2,130000,243026238,0.0377,"GSM2404007_9305651146_R03C02"
"289",20,155000,62907760,-0.0313,"GSM2404007_9305651146_R03C02"
"290",21,10848948,48084948,0.0666,"GSM2404007_9305651146_R03C02"
"291",22,16373925,51222283,-0.0706,"GSM2404007_9305651146_R03C02"
"292",3,155000,197831215,0.0723,"GSM2404007_9305651146_R03C02"
"293",4,55000,190972138,-0.0092,"GSM2404007_9305651146_R03C02"
"294",5,55000,180777630,0.0588,"GSM2404007_9305651146_R03C02"
"295",6,155000,170952534,0.0599,"GSM2404007_9305651146_R03C02"
"296",7,55000,159039332,0.1254,"GSM2404007_9305651146_R03C02"
"297",8,105000,146277011,0.0512,"GSM2404007_9305651146_R03C02"
"298",9,130000,141076716,0.0432,"GSM2404007_9305651146_R03C02"
"299",1,635684,249195311,0.0195,"GSM2404008_9305651146_R05C02"
"300",10,105000,135462374,0.0372,"GSM2404008_9305651146_R05C02"
"301",11,130000,134873258,0.0339,"GSM2404008_9305651146_R05C02"
"302",12,172870,133770948,0.03,"GSM2404008_9305651146_R05C02"
"303",13,19110000,115079939,0.0622,"GSM2404008_9305651146_R05C02"
"304",14,19325000,20450000,0.3376,"GSM2404008_9305651146_R05C02"
"305",14,20800000,107119770,0.0094,"GSM2404008_9305651146_R05C02"
"306",15,20225000,102410696,0.0165,"GSM2404008_9305651146_R05C02"
"307",16,105000,90222377,0.0445,"GSM2404008_9305651146_R05C02"
"308",17,25000,81122605,-0.0666,"GSM2404008_9305651146_R05C02"
"309",18,80000,77983624,-0.0782,"GSM2404008_9305651146_R05C02"
"310",19,180000,59084492,-0.0219,"GSM2404008_9305651146_R05C02"
"311",2,130000,243026238,0.0087,"GSM2404008_9305651146_R05C02"
"312",20,155000,62907760,-0.0267,"GSM2404008_9305651146_R05C02"
"313",21,10848948,48084948,0.0347,"GSM2404008_9305651146_R05C02"
"314",22,16373925,51222283,-0.001,"GSM2404008_9305651146_R05C02"
"315",3,155000,197831215,0.03,"GSM2404008_9305651146_R05C02"
"316",4,55000,190972138,-0.0304,"GSM2404008_9305651146_R05C02"
"317",5,55000,180777630,0.0199,"GSM2404008_9305651146_R05C02"
"318",6,155000,170952534,0.0163,"GSM2404008_9305651146_R05C02"
"319",7,55000,159039332,0.0708,"GSM2404008_9305651146_R05C02"
"320",8,105000,146277011,0.0207,"GSM2404008_9305651146_R05C02"
"321",9,130000,141076716,0.0423,"GSM2404008_9305651146_R05C02"
"322",1,635684,249195311,0.0203,"GSM2404110_9379082039_R05C01"
"323",10,105000,135462374,0.0483,"GSM2404110_9379082039_R05C01"
"324",11,130000,134873258,0.029,"GSM2404110_9379082039_R05C01"
"325",12,172870,133770948,0.0303,"GSM2404110_9379082039_R05C01"
"326",13,19110000,115079939,0.0846,"GSM2404110_9379082039_R05C01"
"327",14,19325000,107119770,0.0132,"GSM2404110_9379082039_R05C01"
"328",15,20225000,102410696,0.0247,"GSM2404110_9379082039_R05C01"
"329",16,105000,90222377,0.0561,"GSM2404110_9379082039_R05C01"
"330",17,25000,81122605,-0.0597,"GSM2404110_9379082039_R05C01"
"331",18,80000,77983624,-0.0935,"GSM2404110_9379082039_R05C01"
"332",19,180000,59084492,-0.0091,"GSM2404110_9379082039_R05C01"
"333",2,130000,243026238,0.0052,"GSM2404110_9379082039_R05C01"
"334",20,155000,62907760,-0.0239,"GSM2404110_9379082039_R05C01"
"335",21,10848948,48084948,0.0369,"GSM2404110_9379082039_R05C01"
"336",22,16373925,51222283,-0.0064,"GSM2404110_9379082039_R05C01"
"337",3,155000,197831215,0.0175,"GSM2404110_9379082039_R05C01"
"338",4,55000,190972138,-0.0475,"GSM2404110_9379082039_R05C01"
"339",5,55000,180777630,0.0212,"GSM2404110_9379082039_R05C01"
"340",6,155000,170952534,0.0187,"GSM2404110_9379082039_R05C01"
"341",7,55000,159039332,0.0791,"GSM2404110_9379082039_R05C01"
"342",8,105000,146277011,0.024,"GSM2404110_9379082039_R05C01"
"343",9,130000,141076716,0.0329,"GSM2404110_9379082039_R05C01"
"344",1,635684,249195311,-0.0029,"GSM2404141_9406922158_R01C02"
"345",10,105000,135462374,0.033,"GSM2404141_9406922158_R01C02"
"346",11,130000,134873258,0.0101,"GSM2404141_9406922158_R01C02"
"347",12,172870,133770948,0.0032,"GSM2404141_9406922158_R01C02"
"348",13,19110000,115079939,0.1033,"GSM2404141_9406922158_R01C02"
"349",14,19325000,107119770,-0.0041,"GSM2404141_9406922158_R01C02"
"350",15,20225000,102410696,0.0043,"GSM2404141_9406922158_R01C02"
"351",16,105000,90222377,0.056,"GSM2404141_9406922158_R01C02"
"352",17,25000,81122605,-0.067,"GSM2404141_9406922158_R01C02"
"353",18,80000,74975000,-0.116,"GSM2404141_9406922158_R01C02"
"354",18,75360910,77625000,0.1574,"GSM2404141_9406922158_R01C02"
"355",18,77675000,77983624,-0.0997,"GSM2404141_9406922158_R01C02"
"356",19,180000,59084492,0.0013,"GSM2404141_9406922158_R01C02"
"357",2,130000,243026238,0.0036,"GSM2404141_9406922158_R01C02"
"358",20,155000,62907760,-0.0372,"GSM2404141_9406922158_R01C02"
"359",21,10848948,48084948,0.027,"GSM2404141_9406922158_R01C02"
"360",22,16373925,51222283,-0.0243,"GSM2404141_9406922158_R01C02"
"361",3,155000,197831215,-0.0059,"GSM2404141_9406922158_R01C02"
"362",4,55000,190972138,-0.0367,"GSM2404141_9406922158_R01C02"
"363",5,55000,180777630,0.0089,"GSM2404141_9406922158_R01C02"
"364",6,155000,170952534,0.0176,"GSM2404141_9406922158_R01C02"
"365",7,55000,159039332,0.0812,"GSM2404141_9406922158_R01C02"
"366",8,105000,146277011,0.0358,"GSM2404141_9406922158_R01C02"
"367",9,130000,141076716,0.0177,"GSM2404141_9406922158_R01C02"
"368",1,635684,249195311,-0.013,"GSM2404272_9422491130_R01C01"
"369",10,105000,135462374,0.0212,"GSM2404272_9422491130_R01C01"
"370",11,130000,134873258,-0.0182,"GSM2404272_9422491130_R01C01"
"371",12,172870,133770948,0.0156,"GSM2404272_9422491130_R01C01"
"372",13,19110000,115079939,0.0316,"GSM2404272_9422491130_R01C01"
"373",14,19325000,20025000,0.4279,"GSM2404272_9422491130_R01C01"
"374",14,20450000,107119770,-0.0068,"GSM2404272_9422491130_R01C01"
"375",15,20225000,102410696,0.0171,"GSM2404272_9422491130_R01C01"
"376",16,105000,90222377,0.0479,"GSM2404272_9422491130_R01C01"
"377",17,25000,81122605,-0.0061,"GSM2404272_9422491130_R01C01"
"378",18,80000,77983624,-0.0096,"GSM2404272_9422491130_R01C01"
"379",19,180000,59084492,0.0194,"GSM2404272_9422491130_R01C01"
"380",2,130000,131875000,-0.0126,"GSM2404272_9422491130_R01C01"
"381",2,131975000,133100000,0.2885,"GSM2404272_9422491130_R01C01"
"382",2,133175000,243026238,-0.0147,"GSM2404272_9422491130_R01C01"
"383",20,155000,62907760,-0.0342,"GSM2404272_9422491130_R01C01"
