"chromosome","start","end","segmean","sample"
"45",8,105000,146277011,0.0126,"GSM2404239_9406921149_R04C01"
"46",9,130000,141076716,0.0414,"GSM2404239_9406921149_R04C01"
"47",1,635684,249195311,-6e-04,"GSM2404244_9406921149_R06C01"
"48",10,105000,135462374,0.0439,"GSM2404244_9406921149_R06C01"
"49",11,130000,134873258,0.0208,"GSM2404244_9406921149_R06C01"
"50",12,172870,133770948,0.0268,"GSM2404244_9406921149_R06C01"
"51",13,19110000,115079939,0.089,"GSM2404244_9406921149_R06C01"
"52",14,19325000,107119770,-0.012,"GSM2404244_9406921149_R06C01"
"53",15,20225000,102410696,0.0223,"GSM2404244_9406921149_R06C01"
"54",16,105000,90222377,0.0592,"GSM2404244_9406921149_R06C01"
"55",17,25000,81122605,-0.0535,"GSM2404244_9406921149_R06C01"
"56",18,80000,77983624,-0.055,"GSM2404244_9406921149_R06C01"
"57",19,180000,59084492,-0.0015,"GSM2404244_9406921149_R06C01"
"58",2,130000,243026238,0.0149,"GSM2404244_9406921149_R06C01"
"59",20,155000,62907760,-0.047,"GSM2404244_9406921149_R06C01"
"60",21,10848948,48084948,0.0489,"GSM2404244_9406921149_R06C01"
"61",22,16373925,51222283,-0.022,"GSM2404244_9406921149_R06C01"
"62",3,155000,197831215,0.0247,"GSM2404244_9406921149_R06C01"
"63",4,55000,190972138,-0.028,"GSM2404244_9406921149_R06C01"
"64",5,55000,180777630,0.0117,"GSM2404244_9406921149_R06C01"
"65",6,155000,170952534,0.0517,"GSM2404244_9406921149_R06C01"
"66",7,55000,159039332,0.1371,"GSM2404244_9406921149_R06C01"
"67",8,105000,146277011,0.0219,"GSM2404244_9406921149_R06C01"
"68",9,130000,141076716,0.0097,"GSM2404244_9406921149_R06C01"
"69",1,635684,249195311,-0.0381,"GSM2404245_9406921149_R01C02"
"70",10,105000,4300000,0.2999,"GSM2404245_9406921149_R01C02"
"71",10,4625000,135462374,0.0015,"GSM2404245_9406921149_R01C02"
"72",11,130000,134873258,-0.0547,"GSM2404245_9406921149_R01C02"
"73",12,172870,133770948,-0.0252,"GSM2404245_9406921149_R01C02"
"74",13,19110000,115079939,0.0015,"GSM2404245_9406921149_R01C02"
"75",14,19325000,20025000,0.3867,"GSM2404245_9406921149_R01C02"
"76",14,20450000,107119770,-0.031,"GSM2404245_9406921149_R01C02"
"77",15,20225000,102410696,-0.0038,"GSM2404245_9406921149_R01C02"
"78",16,105000,31825000,0.0222,"GSM2404245_9406921149_R01C02"
"79",16,32075000,46517901,0.3696,"GSM2404245_9406921149_R01C02"
"80",16,46675000,90222377,0.0235,"GSM2404245_9406921149_R01C02"
"81",17,25000,81122605,-0.0242,"GSM2404245_9406921149_R01C02"
"82",18,80000,77983624,-0.0105,"GSM2404245_9406921149_R01C02"
"83",19,180000,59084492,-7e-04,"GSM2404245_9406921149_R01C02"
"84",2,130000,243026238,-0.0322,"GSM2404245_9406921149_R01C02"
"85",20,155000,62907760,-0.0799,"GSM2404245_9406921149_R01C02"
"86",21,10848948,15475000,0.3652,"GSM2404245_9406921149_R01C02"
"87",21,15650000,48084948,0.0202,"GSM2404245_9406921149_R01C02"
"88",22,16373925,51222283,-0.0233,"GSM2404245_9406921149_R01C02"
"89",3,155000,197831215,-0.0552,"GSM2404245_9406921149_R01C02"
"90",4,55000,190972138,-0.0157,"GSM2404245_9406921149_R01C02"
"91",5,55000,180777630,-0.0361,"GSM2404245_9406921149_R01C02"
"92",6,155000,170952534,0.179,"GSM2404245_9406921149_R01C02"
"93",7,55000,159039332,0.1794,"GSM2404245_9406921149_R01C02"
"94",8,105000,8100000,0.2891,"GSM2404245_9406921149_R01C02"
"95",8,8175000,146277011,-0.0374,"GSM2404245_9406921149_R01C02"
"96",9,130000,141076716,-0.0315,"GSM2404245_9406921149_R01C02"
"97",1,635684,249195311,-0.01,"GSM2404246_9406921149_R02C02"
"98",10,105000,135462374,0.0042,"GSM2404246_9406921149_R02C02"
"99",11,130000,134873258,-0.0117,"GSM2404246_9406921149_R02C02"
"100",12,172870,133770948,7e-04,"GSM2404246_9406921149_R02C02"
"101",13,19110000,115079939,0.0295,"GSM2404246_9406921149_R02C02"
"102",14,19325000,107119770,-0.0053,"GSM2404246_9406921149_R02C02"
"103",15,20225000,102410696,0.0112,"GSM2404246_9406921149_R02C02"
"104",16,105000,90222377,0.0036,"GSM2404246_9406921149_R02C02"
"105",17,25000,81122605,-0.0515,"GSM2404246_9406921149_R02C02"
"106",18,80000,77983624,-0.0481,"GSM2404246_9406921149_R02C02"
"107",19,180000,59084492,-0.0235,"GSM2404246_9406921149_R02C02"
"108",2,130000,243026238,-0.01,"GSM2404246_9406921149_R02C02"
"109",20,155000,62907760,-0.0385,"GSM2404246_9406921149_R02C02"
"110",21,10848948,48084948,0.0138,"GSM2404246_9406921149_R02C02"
"111",22,16373925,51222283,-0.0089,"GSM2404246_9406921149_R02C02"
"112",3,155000,197831215,-0.0139,"GSM2404246_9406921149_R02C02"
"113",4,55000,190972138,-0.0417,"GSM2404246_9406921149_R02C02"
"114",5,55000,180777630,-0.0165,"GSM2404246_9406921149_R02C02"
"115",6,155000,170952534,0.0744,"GSM2404246_9406921149_R02C02"
"116",7,55000,159039332,0.019,"GSM2404246_9406921149_R02C02"
"117",8,105000,146277011,0.0634,"GSM2404246_9406921149_R02C02"
"118",9,130000,141076716,0.0373,"GSM2404246_9406921149_R02C02"
"119",1,635684,249195311,0.0055,"GSM2404247_9406921149_R03C02"
"120",10,105000,135462374,0.0137,"GSM2404247_9406921149_R03C02"
"121",11,130000,134873258,-0.0017,"GSM2404247_9406921149_R03C02"
"122",12,172870,133770948,0.0038,"GSM2404247_9406921149_R03C02"
"123",13,19110000,115079939,0.0403,"GSM2404247_9406921149_R03C02"
"124",14,19325000,107119770,0.0022,"GSM2404247_9406921149_R03C02"
"125",15,20225000,102410696,0.0135,"GSM2404247_9406921149_R03C02"
"126",16,105000,90222377,0.013,"GSM2404247_9406921149_R03C02"
"127",17,25000,81122605,-0.0553,"GSM2404247_9406921149_R03C02"
"128",18,80000,77983624,-0.0773,"GSM2404247_9406921149_R03C02"
"129",19,180000,59084492,-0.0163,"GSM2404247_9406921149_R03C02"
"130",2,130000,243026238,-0.0107,"GSM2404247_9406921149_R03C02"
"131",20,155000,62907760,-0.0384,"GSM2404247_9406921149_R03C02"
"132",21,10848948,48084948,0.0167,"GSM2404247_9406921149_R03C02"
"133",22,16373925,51222283,-0.0021,"GSM2404247_9406921149_R03C02"
"134",3,155000,197831215,-0.0049,"GSM2404247_9406921149_R03C02"
"135",4,55000,190972138,-0.056,"GSM2404247_9406921149_R03C02"
"136",5,55000,180777630,-0.0088,"GSM2404247_9406921149_R03C02"
"137",6,155000,58540083,0.2319,"GSM2404247_9406921149_R03C02"
"138",6,62589295,170952534,0.0026,"GSM2404247_9406921149_R03C02"
"139",7,55000,159039332,0.0274,"GSM2404247_9406921149_R03C02"
"140",8,105000,146277011,-0.0019,"GSM2404247_9406921149_R03C02"
"141",9,130000,141076716,-0.0078,"GSM2404247_9406921149_R03C02"
"142",1,635684,249195311,0.0521,"GSM2404248_9406921149_R05C02"
"143",10,105000,135462374,0.0632,"GSM2404248_9406921149_R05C02"
"144",11,130000,134873258,0.0846,"GSM2404248_9406921149_R05C02"
"145",12,172870,133770948,0.0752,"GSM2404248_9406921149_R05C02"
"146",13,19110000,115079939,0.1895,"GSM2404248_9406921149_R05C02"
"147",14,19325000,107119770,0.0217,"GSM2404248_9406921149_R05C02"
"148",15,20225000,102410696,0.0345,"GSM2404248_9406921149_R05C02"
"149",16,105000,90222377,0.0671,"GSM2404248_9406921149_R05C02"
"150",17,25000,81122605,-0.0655,"GSM2404248_9406921149_R05C02"
"151",18,80000,77983624,-0.075,"GSM2404248_9406921149_R05C02"
"152",19,180000,59084492,-0.047,"GSM2404248_9406921149_R05C02"
"153",2,130000,243026238,0.0598,"GSM2404248_9406921149_R05C02"
"154",20,155000,62907760,0.0206,"GSM2404248_9406921149_R05C02"
"155",21,10848948,48084948,0.0512,"GSM2404248_9406921149_R05C02"
"156",22,16373925,51222283,-0.0594,"GSM2404248_9406921149_R05C02"
"157",3,155000,197831215,-0.301,"GSM2404248_9406921149_R05C02"
"158",4,55000,190972138,-0.0205,"GSM2404248_9406921149_R05C02"
"159",5,55000,180777630,0.0714,"GSM2404248_9406921149_R05C02"
"160",6,155000,170952534,0.103,"GSM2404248_9406921149_R05C02"
"161",7,55000,159039332,0.1181,"GSM2404248_9406921149_R05C02"
"162",8,105000,146277011,0.0533,"GSM2404248_9406921149_R05C02"
"163",9,130000,141076716,0.0572,"GSM2404248_9406921149_R05C02"
"164",1,635684,775000,0.1165,"GSM2404436_9420867053_R02C02"
"165",1,825000,120350000,-0.2267,"GSM2404436_9420867053_R02C02"
"166",1,120548578,249195311,0.0592,"GSM2404436_9420867053_R02C02"
"167",10,105000,135462374,0.0286,"GSM2404436_9420867053_R02C02"
"168",11,130000,134873258,0.0033,"GSM2404436_9420867053_R02C02"
"169",12,172870,133770948,0.0275,"GSM2404436_9420867053_R02C02"
"170",13,19110000,115079939,-0.0019,"GSM2404436_9420867053_R02C02"
"171",14,19325000,107119770,0.025,"GSM2404436_9420867053_R02C02"
"172",15,20225000,102410696,0.0644,"GSM2404436_9420867053_R02C02"
"173",16,105000,90222377,0.0373,"GSM2404436_9420867053_R02C02"
"174",17,25000,81122605,-0.027,"GSM2404436_9420867053_R02C02"
"175",18,80000,77983624,-0.0582,"GSM2404436_9420867053_R02C02"
"176",19,180000,59084492,0.015,"GSM2404436_9420867053_R02C02"
"177",2,130000,243026238,-0.0032,"GSM2404436_9420867053_R02C02"
"178",20,155000,62907760,-0.0213,"GSM2404436_9420867053_R02C02"
"179",21,10848948,48084948,0.0336,"GSM2404436_9420867053_R02C02"
"180",22,16373925,51222283,0.0418,"GSM2404436_9420867053_R02C02"
"181",3,155000,65025000,-0.2533,"GSM2404436_9420867053_R02C02"
"182",3,65425000,197831215,0.0072,"GSM2404436_9420867053_R02C02"
"183",4,55000,190972138,-0.0392,"GSM2404436_9420867053_R02C02"
"184",5,55000,180777630,0.0081,"GSM2404436_9420867053_R02C02"
"185",6,155000,4.6e+07,0.1622,"GSM2404436_9420867053_R02C02"
"186",6,46100000,170952534,-0.0419,"GSM2404436_9420867053_R02C02"
"187",7,55000,159039332,0.0333,"GSM2404436_9420867053_R02C02"
"188",8,105000,146277011,0.1151,"GSM2404436_9420867053_R02C02"
"189",9,130000,141076716,0.0285,"GSM2404436_9420867053_R02C02"
"190",1,635684,249195311,-0.0015,"GSM2404541_9553932029_R03C01"
"191",10,105000,135462374,0.0555,"GSM2404541_9553932029_R03C01"
"192",11,130000,134873258,0.0282,"GSM2404541_9553932029_R03C01"
"193",12,172870,133770948,0.0353,"GSM2404541_9553932029_R03C01"
"194",13,19110000,115079939,0.1681,"GSM2404541_9553932029_R03C01"
"195",14,19325000,107119770,-0.021,"GSM2404541_9553932029_R03C01"
"196",15,20225000,102410696,0.001,"GSM2404541_9553932029_R03C01"
"197",16,105000,90222377,0.0601,"GSM2404541_9553932029_R03C01"
"198",17,25000,81122605,-0.0776,"GSM2404541_9553932029_R03C01"
"199",18,80000,77983624,-0.0972,"GSM2404541_9553932029_R03C01"
"200",19,180000,59084492,-0.0263,"GSM2404541_9553932029_R03C01"
"201",2,130000,243026238,0.0309,"GSM2404541_9553932029_R03C01"
"202",20,155000,62907760,-0.035,"GSM2404541_9553932029_R03C01"
"203",21,10848948,48084948,0.0566,"GSM2404541_9553932029_R03C01"
"204",22,16373925,51222283,0.2446,"GSM2404541_9553932029_R03C01"
"205",3,155000,197831215,0.0417,"GSM2404541_9553932029_R03C01"
"206",4,55000,190972138,-0.0183,"GSM2404541_9553932029_R03C01"
"207",5,55000,180777630,0.0393,"GSM2404541_9553932029_R03C01"
"208",6,155000,170952534,0.1072,"GSM2404541_9553932029_R03C01"
"209",7,55000,159039332,0.0902,"GSM2404541_9553932029_R03C01"
"210",8,105000,146277011,0.0883,"GSM2404541_9553932029_R03C01"
"211",9,130000,141076716,0.0022,"GSM2404541_9553932029_R03C01"
"212",1,635684,249195311,0.0033,"GSM2404542_9553932029_R04C01"
"213",10,105000,135462374,-0.0103,"GSM2404542_9553932029_R04C01"
"214",11,130000,102975000,0.134,"GSM2404542_9553932029_R04C01"
"215",11,103450000,128825000,-0.5322,"GSM2404542_9553932029_R04C01"
"216",11,129025000,134873258,0.1893,"GSM2404542_9553932029_R04C01"
"217",12,172870,133770948,-0.0552,"GSM2404542_9553932029_R04C01"
"218",13,19110000,87630162,-0.1777,"GSM2404542_9553932029_R04C01"
"219",13,89725000,115079939,0.2141,"GSM2404542_9553932029_R04C01"
"220",14,19325000,107119770,-0.0269,"GSM2404542_9553932029_R04C01"
"221",15,20225000,102410696,0.0308,"GSM2404542_9553932029_R04C01"
"222",16,105000,90222377,0.0215,"GSM2404542_9553932029_R04C01"
"223",17,25000,81122605,-0.0055,"GSM2404542_9553932029_R04C01"
"224",18,80000,77983624,0.0156,"GSM2404542_9553932029_R04C01"
"225",19,180000,59084492,0.0565,"GSM2404542_9553932029_R04C01"
"226",2,130000,243026238,-0.0156,"GSM2404542_9553932029_R04C01"
"227",20,155000,62907760,-0.0319,"GSM2404542_9553932029_R04C01"
"228",21,10848948,48084948,0.0699,"GSM2404542_9553932029_R04C01"
"229",22,16373925,51222283,0.052,"GSM2404542_9553932029_R04C01"
"230",3,155000,197831215,-0.1034,"GSM2404542_9553932029_R04C01"
"231",4,55000,190972138,-0.069,"GSM2404542_9553932029_R04C01"
"232",5,55000,180777630,-0.0823,"GSM2404542_9553932029_R04C01"
"233",6,155000,46300000,0.1693,"GSM2404542_9553932029_R04C01"
"234",6,46525000,170952534,-0.4117,"GSM2404542_9553932029_R04C01"
"235",7,55000,159039332,0.0294,"GSM2404542_9553932029_R04C01"
"236",8,105000,146277011,0.1536,"GSM2404542_9553932029_R04C01"
"237",9,130000,141076716,0.0537,"GSM2404542_9553932029_R04C01"
"238",1,635684,249195311,-0.0029,"GSM2404544_9553932029_R01C02"
"239",10,105000,135462374,0.0249,"GSM2404544_9553932029_R01C02"
"240",11,130000,134873258,0.0131,"GSM2404544_9553932029_R01C02"
"241",12,172870,133770948,0.0138,"GSM2404544_9553932029_R01C02"
"242",13,19110000,115079939,0.0644,"GSM2404544_9553932029_R01C02"
"243",14,19325000,107119770,-0.0032,"GSM2404544_9553932029_R01C02"
"244",15,20225000,102410696,0.01,"GSM2404544_9553932029_R01C02"
"245",16,105000,90222377,0.014,"GSM2404544_9553932029_R01C02"
"246",17,25000,81122605,-0.0837,"GSM2404544_9553932029_R01C02"
"247",18,80000,77983624,-0.0915,"GSM2404544_9553932029_R01C02"
"248",19,180000,59084492,-0.0479,"GSM2404544_9553932029_R01C02"
"249",2,130000,243026238,0.0027,"GSM2404544_9553932029_R01C02"
"250",20,155000,62907760,-0.0482,"GSM2404544_9553932029_R01C02"
"251",21,10848948,48084948,0.0045,"GSM2404544_9553932029_R01C02"
"252",22,16373925,51222283,-0.0364,"GSM2404544_9553932029_R01C02"
"253",3,155000,197831215,0.0136,"GSM2404544_9553932029_R01C02"
"254",4,55000,190972138,-0.0479,"GSM2404544_9553932029_R01C02"
"255",5,55000,180777630,0.0101,"GSM2404544_9553932029_R01C02"
"256",6,155000,170952534,0.1285,"GSM2404544_9553932029_R01C02"
"257",7,55000,159039332,0.0469,"GSM2404544_9553932029_R01C02"
"258",8,105000,146277011,0.013,"GSM2404544_9553932029_R01C02"
"259",9,130000,141076716,0.0281,"GSM2404544_9553932029_R01C02"
"260",1,635684,249195311,0.0116,"GSM2404612_9741950008_R03C02"
"261",10,105000,135462374,0.0341,"GSM2404612_9741950008_R03C02"
"262",11,130000,134873258,0.0196,"GSM2404612_9741950008_R03C02"
"263",12,172870,133770948,0.0281,"GSM2404612_9741950008_R03C02"
"264",13,19110000,115079939,0.1127,"GSM2404612_9741950008_R03C02"
"265",14,19325000,107119770,-0.0037,"GSM2404612_9741950008_R03C02"
"266",15,20225000,102410696,0.0225,"GSM2404612_9741950008_R03C02"
"267",16,105000,90222377,0.0469,"GSM2404612_9741950008_R03C02"
"268",17,25000,81122605,-0.0614,"GSM2404612_9741950008_R03C02"
"269",18,80000,77983624,-0.1068,"GSM2404612_9741950008_R03C02"
"270",19,180000,59084492,-0.0316,"GSM2404612_9741950008_R03C02"
"271",2,130000,243026238,0.0218,"GSM2404612_9741950008_R03C02"
"272",20,155000,62907760,0.0369,"GSM2404612_9741950008_R03C02"
"273",21,10848948,48084948,0.0334,"GSM2404612_9741950008_R03C02"
"274",22,16373925,51222283,-0.019,"GSM2404612_9741950008_R03C02"
"275",3,155000,197831215,-0.0161,"GSM2404612_9741950008_R03C02"
"276",4,55000,190972138,-0.0508,"GSM2404612_9741950008_R03C02"
"277",5,55000,180777630,0.0138,"GSM2404612_9741950008_R03C02"
"278",6,155000,170952534,0.042,"GSM2404612_9741950008_R03C02"
"279",7,55000,159039332,0.0678,"GSM2404612_9741950008_R03C02"
"280",8,105000,146277011,0.0211,"GSM2404612_9741950008_R03C02"
"281",9,130000,141076716,0.0074,"GSM2404612_9741950008_R03C02"
"282",1,635684,249195311,0.0651,"GSM2404689_9647455131_R04C02"
"283",10,105000,135462374,0.0585,"GSM2404689_9647455131_R04C02"
"284",11,130000,134873258,0.059,"GSM2404689_9647455131_R04C02"
"285",12,172870,133770948,0.0481,"GSM2404689_9647455131_R04C02"
"286",13,19110000,115079939,0.1275,"GSM2404689_9647455131_R04C02"
"287",14,19325000,107119770,0.0457,"GSM2404689_9647455131_R04C02"
"288",15,20225000,102410696,0.0542,"GSM2404689_9647455131_R04C02"
"289",16,105000,90222377,0.0297,"GSM2404689_9647455131_R04C02"
"290",17,25000,28325000,-0.0794,"GSM2404689_9647455131_R04C02"
"291",17,28425000,46900000,-0.3583,"GSM2404689_9647455131_R04C02"
"292",17,46975000,81122605,-0.0736,"GSM2404689_9647455131_R04C02"
"293",18,80000,19250000,-0.0847,"GSM2404689_9647455131_R04C02"
"294",18,19500000,77983624,-0.3572,"GSM2404689_9647455131_R04C02"
"295",19,180000,59084492,-0.0349,"GSM2404689_9647455131_R04C02"
"296",2,130000,243026238,0.0543,"GSM2404689_9647455131_R04C02"
"297",20,155000,62907760,0.0215,"GSM2404689_9647455131_R04C02"
"298",21,10848948,48084948,0.0149,"GSM2404689_9647455131_R04C02"
"299",22,16373925,51222283,-0.0117,"GSM2404689_9647455131_R04C02"
"300",3,155000,197831215,0.071,"GSM2404689_9647455131_R04C02"
"301",4,55000,190972138,-0.0031,"GSM2404689_9647455131_R04C02"
"302",5,55000,180777630,0.0653,"GSM2404689_9647455131_R04C02"
"303",6,155000,170952534,0.0758,"GSM2404689_9647455131_R04C02"
"304",7,55000,159039332,0.0966,"GSM2404689_9647455131_R04C02"
"305",8,105000,146277011,0.0734,"GSM2404689_9647455131_R04C02"
"306",9,130000,141076716,0.0269,"GSM2404689_9647455131_R04C02"
"307",1,635684,249195311,-0.0084,"GSM2404780_9533774023_R04C01"
"308",10,105000,5325000,0.2639,"GSM2404780_9533774023_R04C01"
"309",10,5475000,135462374,0.0094,"GSM2404780_9533774023_R04C01"
"310",11,130000,134873258,-0.0153,"GSM2404780_9533774023_R04C01"
"311",12,172870,133770948,-2e-04,"GSM2404780_9533774023_R04C01"
"312",13,19110000,115079939,0.0417,"GSM2404780_9533774023_R04C01"
"313",14,19325000,20450000,0.403,"GSM2404780_9533774023_R04C01"
"314",14,20800000,107119770,-0.0134,"GSM2404780_9533774023_R04C01"
"315",15,20225000,102410696,0.0105,"GSM2404780_9533774023_R04C01"
"316",16,105000,90222377,0.0363,"GSM2404780_9533774023_R04C01"
"317",17,25000,81122605,0.0401,"GSM2404780_9533774023_R04C01"
"318",18,80000,73275000,-0.4807,"GSM2404780_9533774023_R04C01"
"319",18,73875000,77983624,-0.2043,"GSM2404780_9533774023_R04C01"
"320",19,180000,59084492,-0.0073,"GSM2404780_9533774023_R04C01"
"321",2,130000,243026238,-0.0043,"GSM2404780_9533774023_R04C01"
"322",20,155000,62907760,-0.0532,"GSM2404780_9533774023_R04C01"
"323",21,10848948,48084948,0.037,"GSM2404780_9533774023_R04C01"
"324",22,16373925,51222283,0.0094,"GSM2404780_9533774023_R04C01"
"325",3,155000,197831215,-0.0248,"GSM2404780_9533774023_R04C01"
"326",4,55000,190972138,-0.0314,"GSM2404780_9533774023_R04C01"
"327",5,55000,180777630,-0.0091,"GSM2404780_9533774023_R04C01"
"328",6,155000,170952534,0.0178,"GSM2404780_9533774023_R04C01"
"329",7,55000,159039332,0.0717,"GSM2404780_9533774023_R04C01"
"330",8,105000,146277011,0.0197,"GSM2404780_9533774023_R04C01"
"331",9,130000,141076716,-0.0062,"GSM2404780_9533774023_R04C01"
"332",1,635684,249195311,0.0053,"GSM2404820_9533774024_R04C01"
"333",10,105000,135462374,0.0447,"GSM2404820_9533774024_R04C01"
"334",11,130000,134873258,0.008,"GSM2404820_9533774024_R04C01"
"335",12,172870,133770948,0.0244,"GSM2404820_9533774024_R04C01"
"336",13,19110000,115079939,0.0684,"GSM2404820_9533774024_R04C01"
"337",14,19325000,107119770,0.0021,"GSM2404820_9533774024_R04C01"
"338",15,20225000,102410696,0.0116,"GSM2404820_9533774024_R04C01"
"339",16,105000,90222377,0.0534,"GSM2404820_9533774024_R04C01"
"340",17,25000,81122605,-0.037,"GSM2404820_9533774024_R04C01"
"341",18,80000,77983624,-0.0542,"GSM2404820_9533774024_R04C01"
"342",19,180000,59084492,-0.0146,"GSM2404820_9533774024_R04C01"
"343",2,130000,243026238,0.0061,"GSM2404820_9533774024_R04C01"
"344",20,155000,62907760,-0.0345,"GSM2404820_9533774024_R04C01"
"345",21,10848948,48084948,0.0499,"GSM2404820_9533774024_R04C01"
"346",22,16373925,51222283,0.004,"GSM2404820_9533774024_R04C01"
"347",3,155000,197831215,9e-04,"GSM2404820_9533774024_R04C01"
"348",4,55000,190972138,-0.0236,"GSM2404820_9533774024_R04C01"
"349",5,55000,180777630,0.0124,"GSM2404820_9533774024_R04C01"
"350",6,155000,170952534,0.022,"GSM2404820_9533774024_R04C01"
"351",7,55000,159039332,0.0606,"GSM2404820_9533774024_R04C01"
"352",8,105000,146277011,0.029,"GSM2404820_9533774024_R04C01"
"353",9,130000,141076716,-0.0043,"GSM2404820_9533774024_R04C01"
"354",1,635684,249195311,0.007,"GSM2940781_10006823141_R06C01"
"355",10,105000,135462374,0.0051,"GSM2940781_10006823141_R06C01"
"356",11,130000,134873258,-0.0319,"GSM2940781_10006823141_R06C01"
"357",12,172870,133770948,-0.0224,"GSM2940781_10006823141_R06C01"
"358",13,19110000,115079939,-0.0725,"GSM2940781_10006823141_R06C01"
"359",14,19325000,107119770,0.0066,"GSM2940781_10006823141_R06C01"
"360",15,20225000,102410696,0.009,"GSM2940781_10006823141_R06C01"
"361",16,105000,90222377,0.0153,"GSM2940781_10006823141_R06C01"
"362",17,25000,81122605,-0.0176,"GSM2940781_10006823141_R06C01"
"363",18,80000,77983624,-0.049,"GSM2940781_10006823141_R06C01"
"364",19,180000,59084492,0.0017,"GSM2940781_10006823141_R06C01"
"365",2,130000,181350000,-0.0523,"GSM2940781_10006823141_R06C01"
"366",2,182050000,190150000,-0.2576,"GSM2940781_10006823141_R06C01"
"367",2,190325000,243026238,-0.0301,"GSM2940781_10006823141_R06C01"
"368",20,155000,62907760,-0.048,"GSM2940781_10006823141_R06C01"
"369",21,10848948,48084948,0.0141,"GSM2940781_10006823141_R06C01"
"370",22,16373925,51222283,0.0382,"GSM2940781_10006823141_R06C01"
"371",3,155000,197831215,-0.0592,"GSM2940781_10006823141_R06C01"
"372",4,55000,190972138,-0.0758,"GSM2940781_10006823141_R06C01"
"373",5,55000,180777630,-0.0458,"GSM2940781_10006823141_R06C01"
"374",6,155000,58540083,0.1959,"GSM2940781_10006823141_R06C01"
"375",6,62589295,170952534,-0.0814,"GSM2940781_10006823141_R06C01"
"376",7,55000,159039332,-0.0215,"GSM2940781_10006823141_R06C01"
"377",8,105000,146277011,0.1278,"GSM2940781_10006823141_R06C01"
"378",9,130000,141076716,-0.0045,"GSM2940781_10006823141_R06C01"
"379",1,635684,249195311,0.0287,"GSM2940919_200400320088_R05C01"
"380",10,105000,135462374,0.0458,"GSM2940919_200400320088_R05C01"
"381",11,130000,134873258,-0.0051,"GSM2940919_200400320088_R05C01"
"382",12,172870,133770948,0.0241,"GSM2940919_200400320088_R05C01"
