"chromosome","start","end","segmean","sample"
"80",20,155000,62907760,-0.0416,"GSM2404324_9422492075_R03C01"
"81",21,10848948,48084948,0.0227,"GSM2404324_9422492075_R03C01"
"82",22,16373925,51222283,0.1327,"GSM2404324_9422492075_R03C01"
"83",3,155000,197831215,-0.0666,"GSM2404324_9422492075_R03C01"
"84",4,55000,190972138,-0.0047,"GSM2404324_9422492075_R03C01"
"85",5,55000,180777630,-0.0095,"GSM2404324_9422492075_R03C01"
"86",6,155000,170952534,-0.0373,"GSM2404324_9422492075_R03C01"
"87",7,55000,159039332,-0.0266,"GSM2404324_9422492075_R03C01"
"88",8,105000,146277011,0.0121,"GSM2404324_9422492075_R03C01"
"89",9,130000,141076716,0.0043,"GSM2404324_9422492075_R03C01"
"90",1,635684,249195311,0.0123,"GSM2404325_9422492026_R04C02"
"91",10,105000,135462374,-0.0199,"GSM2404325_9422492026_R04C02"
"92",11,130000,134873258,-0.0083,"GSM2404325_9422492026_R04C02"
"93",12,172870,133770948,0.1046,"GSM2404325_9422492026_R04C02"
"94",13,19110000,115079939,-0.0253,"GSM2404325_9422492026_R04C02"
"95",14,19325000,107119770,0.0676,"GSM2404325_9422492026_R04C02"
"96",15,20225000,102410696,0.0492,"GSM2404325_9422492026_R04C02"
"97",16,105000,90222377,-0.0171,"GSM2404325_9422492026_R04C02"
"98",17,25000,81122605,-0.0597,"GSM2404325_9422492026_R04C02"
"99",18,80000,77983624,-0.077,"GSM2404325_9422492026_R04C02"
"100",19,180000,59084492,0.0174,"GSM2404325_9422492026_R04C02"
"101",2,130000,243026238,-0.0444,"GSM2404325_9422492026_R04C02"
"102",20,155000,62907760,0.0317,"GSM2404325_9422492026_R04C02"
"103",21,10848948,48084948,0.0328,"GSM2404325_9422492026_R04C02"
"104",22,16373925,51222283,-0.0056,"GSM2404325_9422492026_R04C02"
"105",3,155000,197831215,-0.0624,"GSM2404325_9422492026_R04C02"
"106",4,55000,190972138,-0.0229,"GSM2404325_9422492026_R04C02"
"107",5,55000,180777630,0.1014,"GSM2404325_9422492026_R04C02"
"108",6,155000,170952534,0.0668,"GSM2404325_9422492026_R04C02"
"109",7,55000,159039332,0.1455,"GSM2404325_9422492026_R04C02"
"110",8,105000,146277011,-0.0322,"GSM2404325_9422492026_R04C02"
"111",9,130000,141076716,0.0117,"GSM2404325_9422492026_R04C02"
"112",1,635684,249195311,0.0707,"GSM2404327_9422492075_R04C01"
"113",10,105000,135462374,0.0444,"GSM2404327_9422492075_R04C01"
"114",11,130000,134873258,-0.0084,"GSM2404327_9422492075_R04C01"
"115",12,172870,133770948,-0.0094,"GSM2404327_9422492075_R04C01"
"116",13,19110000,115079939,-0.0826,"GSM2404327_9422492075_R04C01"
"117",14,19325000,107119770,0.0627,"GSM2404327_9422492075_R04C01"
"118",15,20225000,102410696,0.1277,"GSM2404327_9422492075_R04C01"
"119",16,105000,90222377,0.0213,"GSM2404327_9422492075_R04C01"
"120",17,25000,81122605,0.0256,"GSM2404327_9422492075_R04C01"
"121",18,80000,77983624,-0.0099,"GSM2404327_9422492075_R04C01"
"122",19,180000,59084492,0.026,"GSM2404327_9422492075_R04C01"
"123",2,130000,243026238,-0.0206,"GSM2404327_9422492075_R04C01"
"124",20,155000,62907760,-0.0144,"GSM2404327_9422492075_R04C01"
"125",21,10848948,48084948,-0.032,"GSM2404327_9422492075_R04C01"
"126",22,16373925,51222283,0.0334,"GSM2404327_9422492075_R04C01"
"127",3,155000,197831215,0.0088,"GSM2404327_9422492075_R04C01"
"128",4,55000,190972138,0.0244,"GSM2404327_9422492075_R04C01"
"129",5,55000,180777630,-0.0103,"GSM2404327_9422492075_R04C01"
"130",6,155000,170952534,-0.0417,"GSM2404327_9422492075_R04C01"
"131",7,55000,159039332,0.0182,"GSM2404327_9422492075_R04C01"
"132",8,105000,146277011,0.1089,"GSM2404327_9422492075_R04C01"
"133",9,130000,141076716,0.0147,"GSM2404327_9422492075_R04C01"
"134",1,635684,249195311,0.0464,"GSM2404331_9422492035_R04C01"
"135",10,105000,135462374,0.0527,"GSM2404331_9422492035_R04C01"
"136",11,130000,134873258,-0.0017,"GSM2404331_9422492035_R04C01"
"137",12,172870,133770948,3e-04,"GSM2404331_9422492035_R04C01"
"138",13,19110000,115079939,-0.0033,"GSM2404331_9422492035_R04C01"
"139",14,19325000,107119770,0.0525,"GSM2404331_9422492035_R04C01"
"140",15,20225000,102410696,0.0553,"GSM2404331_9422492035_R04C01"
"141",16,105000,90222377,0.055,"GSM2404331_9422492035_R04C01"
"142",17,25000,81122605,0.0202,"GSM2404331_9422492035_R04C01"
"143",18,80000,77983624,-0.0133,"GSM2404331_9422492035_R04C01"
"144",19,180000,59084492,0.0231,"GSM2404331_9422492035_R04C01"
"145",2,130000,243026238,-0.0044,"GSM2404331_9422492035_R04C01"
"146",20,155000,62907760,-0.03,"GSM2404331_9422492035_R04C01"
"147",21,10848948,48084948,0.0361,"GSM2404331_9422492035_R04C01"
"148",22,16373925,51222283,0.0552,"GSM2404331_9422492035_R04C01"
"149",3,155000,197831215,-0.0449,"GSM2404331_9422492035_R04C01"
"150",4,55000,190972138,-0.0255,"GSM2404331_9422492035_R04C01"
"151",5,55000,180777630,-0.0076,"GSM2404331_9422492035_R04C01"
"152",6,155000,170952534,-0.0214,"GSM2404331_9422492035_R04C01"
"153",7,55000,159039332,0.0103,"GSM2404331_9422492035_R04C01"
"154",8,105000,146277011,0.0178,"GSM2404331_9422492035_R04C01"
"155",9,130000,141076716,0.0292,"GSM2404331_9422492035_R04C01"
"156",1,635684,249195311,0.1312,"GSM2404332_9422492074_R05C02"
"157",10,105000,135462374,0.0812,"GSM2404332_9422492074_R05C02"
"158",11,130000,134873258,0.0136,"GSM2404332_9422492074_R05C02"
"159",12,172870,133770948,0.0129,"GSM2404332_9422492074_R05C02"
"160",13,19110000,115079939,-0.093,"GSM2404332_9422492074_R05C02"
"161",14,19325000,107119770,0.1188,"GSM2404332_9422492074_R05C02"
"162",15,20225000,102410696,0.1312,"GSM2404332_9422492074_R05C02"
"163",16,105000,90222377,0.037,"GSM2404332_9422492074_R05C02"
"164",17,25000,81122605,0.1048,"GSM2404332_9422492074_R05C02"
"165",18,80000,77983624,0.0904,"GSM2404332_9422492074_R05C02"
"166",19,180000,59084492,0.0359,"GSM2404332_9422492074_R05C02"
"167",2,130000,243026238,0.0115,"GSM2404332_9422492074_R05C02"
"168",20,155000,62907760,-0.0422,"GSM2404332_9422492074_R05C02"
"169",21,10848948,48084948,0.0475,"GSM2404332_9422492074_R05C02"
"170",22,16373925,51222283,0.1529,"GSM2404332_9422492074_R05C02"
"171",3,155000,197831215,-0.0683,"GSM2404332_9422492074_R05C02"
"172",4,55000,190972138,0.0146,"GSM2404332_9422492074_R05C02"
"173",5,55000,180777630,0.0558,"GSM2404332_9422492074_R05C02"
"174",6,155000,20425000,0.0144,"GSM2404332_9422492074_R05C02"
"175",6,20625000,22750000,-0.5847,"GSM2404332_9422492074_R05C02"
"176",6,23500000,170952534,-0.027,"GSM2404332_9422492074_R05C02"
"177",7,55000,159039332,-6e-04,"GSM2404332_9422492074_R05C02"
"178",8,105000,146277011,0.026,"GSM2404332_9422492074_R05C02"
"179",9,130000,141076716,0.03,"GSM2404332_9422492074_R05C02"
"180",1,635684,249195311,0.0239,"GSM2404334_9422492075_R06C02"
"181",10,105000,135462374,-0.0343,"GSM2404334_9422492075_R06C02"
"182",11,130000,134873258,0.0302,"GSM2404334_9422492075_R06C02"
"183",12,172870,133770948,0.0436,"GSM2404334_9422492075_R06C02"
"184",13,19110000,115079939,0.0366,"GSM2404334_9422492075_R06C02"
"185",14,19325000,107119770,-0.0126,"GSM2404334_9422492075_R06C02"
"186",15,20225000,102410696,0.1204,"GSM2404334_9422492075_R06C02"
"187",16,105000,90222377,0.0715,"GSM2404334_9422492075_R06C02"
"188",17,25000,81122605,0.0209,"GSM2404334_9422492075_R06C02"
"189",18,80000,77983624,0.0802,"GSM2404334_9422492075_R06C02"
"190",19,180000,59084492,0.0761,"GSM2404334_9422492075_R06C02"
"191",2,130000,243026238,0.0157,"GSM2404334_9422492075_R06C02"
"192",20,155000,62907760,0.0226,"GSM2404334_9422492075_R06C02"
"193",21,10848948,48084948,0.0327,"GSM2404334_9422492075_R06C02"
"194",22,16373925,51222283,-0.0023,"GSM2404334_9422492075_R06C02"
"195",3,155000,197831215,-0.0982,"GSM2404334_9422492075_R06C02"
"196",4,55000,190972138,-0.0951,"GSM2404334_9422492075_R06C02"
"197",5,55000,180777630,0.1305,"GSM2404334_9422492075_R06C02"
"198",6,155000,170952534,1e-04,"GSM2404334_9422492075_R06C02"
"199",7,55000,159039332,0.0982,"GSM2404334_9422492075_R06C02"
"200",8,105000,146277011,0.0334,"GSM2404334_9422492075_R06C02"
"201",9,130000,141076716,-0.0374,"GSM2404334_9422492075_R06C02"
"202",1,635684,249195311,-0.0152,"GSM2404336_9422492035_R06C02"
"203",10,105000,135462374,0.0318,"GSM2404336_9422492035_R06C02"
"204",11,130000,134873258,-0.005,"GSM2404336_9422492035_R06C02"
"205",12,172870,133770948,0.0953,"GSM2404336_9422492035_R06C02"
"206",13,19110000,115079939,0.0444,"GSM2404336_9422492035_R06C02"
"207",14,19325000,107119770,0.0202,"GSM2404336_9422492035_R06C02"
"208",15,20225000,102410696,0.0058,"GSM2404336_9422492035_R06C02"
"209",16,105000,90222377,0.04,"GSM2404336_9422492035_R06C02"
"210",17,25000,81122605,-0.0558,"GSM2404336_9422492035_R06C02"
"211",18,80000,77983624,-0.0093,"GSM2404336_9422492035_R06C02"
"212",19,180000,59084492,0.0232,"GSM2404336_9422492035_R06C02"
"213",2,130000,243026238,-0.0295,"GSM2404336_9422492035_R06C02"
"214",20,155000,62907760,-0.0015,"GSM2404336_9422492035_R06C02"
"215",21,10848948,48084948,0.0273,"GSM2404336_9422492035_R06C02"
"216",22,16373925,51222283,-0.0171,"GSM2404336_9422492035_R06C02"
"217",3,155000,197831215,-0.0457,"GSM2404336_9422492035_R06C02"
"218",4,55000,190972138,-0.0312,"GSM2404336_9422492035_R06C02"
"219",5,55000,180777630,0.089,"GSM2404336_9422492035_R06C02"
"220",6,155000,170952534,0.0647,"GSM2404336_9422492035_R06C02"
"221",7,55000,159039332,0.2109,"GSM2404336_9422492035_R06C02"
"222",8,105000,146277011,0.0075,"GSM2404336_9422492035_R06C02"
"223",9,130000,141076716,0.0408,"GSM2404336_9422492035_R06C02"
"224",1,635684,249195311,0.0673,"GSM2404337_9422492035_R02C01"
"225",10,105000,135462374,0.0462,"GSM2404337_9422492035_R02C01"
"226",11,130000,134873258,0.0264,"GSM2404337_9422492035_R02C01"
"227",12,172870,133770948,0.0247,"GSM2404337_9422492035_R02C01"
"228",13,19110000,115079939,-0.0111,"GSM2404337_9422492035_R02C01"
"229",14,19325000,107119770,0.0561,"GSM2404337_9422492035_R02C01"
"230",15,20225000,102410696,0.0714,"GSM2404337_9422492035_R02C01"
"231",16,105000,90222377,0.0175,"GSM2404337_9422492035_R02C01"
"232",17,25000,81122605,-0.024,"GSM2404337_9422492035_R02C01"
"233",18,80000,77983624,-0.0449,"GSM2404337_9422492035_R02C01"
"234",19,180000,59084492,-0.05,"GSM2404337_9422492035_R02C01"
"235",2,130000,243026238,0.0039,"GSM2404337_9422492035_R02C01"
"236",20,155000,62907760,-0.0361,"GSM2404337_9422492035_R02C01"
"237",21,10848948,48084948,0.0048,"GSM2404337_9422492035_R02C01"
"238",22,16373925,51222283,0.042,"GSM2404337_9422492035_R02C01"
"239",3,155000,197831215,0.0056,"GSM2404337_9422492035_R02C01"
"240",4,55000,190972138,-0.0433,"GSM2404337_9422492035_R02C01"
"241",5,55000,180777630,0.04,"GSM2404337_9422492035_R02C01"
"242",6,155000,170952534,0.0037,"GSM2404337_9422492035_R02C01"
"243",7,55000,159039332,0.0299,"GSM2404337_9422492035_R02C01"
"244",8,105000,146277011,0.0336,"GSM2404337_9422492035_R02C01"
"245",9,130000,141076716,0.0294,"GSM2404337_9422492035_R02C01"
"246",1,635684,249195311,0.0792,"GSM2404338_9422492035_R02C02"
"247",10,105000,135462374,0.1016,"GSM2404338_9422492035_R02C02"
"248",11,130000,134873258,0.0373,"GSM2404338_9422492035_R02C02"
"249",12,172870,133770948,0.0573,"GSM2404338_9422492035_R02C02"
"250",13,19110000,115079939,0.0635,"GSM2404338_9422492035_R02C02"
"251",14,19325000,107119770,0.0798,"GSM2404338_9422492035_R02C02"
"252",15,20225000,102410696,0.0977,"GSM2404338_9422492035_R02C02"
"253",16,105000,90222377,0.1261,"GSM2404338_9422492035_R02C02"
"254",17,25000,81122605,0.0837,"GSM2404338_9422492035_R02C02"
"255",18,80000,77983624,0.0119,"GSM2404338_9422492035_R02C02"
"256",19,180000,59084492,0.1013,"GSM2404338_9422492035_R02C02"
"257",2,130000,243026238,0.0356,"GSM2404338_9422492035_R02C02"
"258",20,155000,62907760,-8e-04,"GSM2404338_9422492035_R02C02"
"259",21,10848948,48084948,0.102,"GSM2404338_9422492035_R02C02"
"260",22,16373925,51222283,0.1041,"GSM2404338_9422492035_R02C02"
"261",3,155000,197831215,0.005,"GSM2404338_9422492035_R02C02"
"262",4,55000,190972138,0.0393,"GSM2404338_9422492035_R02C02"
"263",5,55000,180777630,0.0439,"GSM2404338_9422492035_R02C02"
"264",6,155000,170952534,0.0257,"GSM2404338_9422492035_R02C02"
"265",7,55000,159039332,0.0505,"GSM2404338_9422492035_R02C02"
"266",8,105000,146277011,0.0565,"GSM2404338_9422492035_R02C02"
"267",9,130000,141076716,0.0606,"GSM2404338_9422492035_R02C02"
"268",1,635684,249195311,0.0807,"GSM2404339_9422492075_R06C01"
"269",10,105000,135462374,0.0676,"GSM2404339_9422492075_R06C01"
"270",11,130000,134873258,0.0131,"GSM2404339_9422492075_R06C01"
"271",12,172870,133770948,0.0157,"GSM2404339_9422492075_R06C01"
"272",13,19110000,115079939,-0.0468,"GSM2404339_9422492075_R06C01"
"273",14,19325000,107119770,0.0776,"GSM2404339_9422492075_R06C01"
"274",15,20225000,102410696,0.0962,"GSM2404339_9422492075_R06C01"
"275",16,105000,90222377,0.0453,"GSM2404339_9422492075_R06C01"
"276",17,25000,81122605,0.0532,"GSM2404339_9422492075_R06C01"
"277",18,80000,77983624,0.0229,"GSM2404339_9422492075_R06C01"
"278",19,180000,59084492,0.0343,"GSM2404339_9422492075_R06C01"
"279",2,130000,243026238,0.0075,"GSM2404339_9422492075_R06C01"
"280",20,155000,62907760,-0.0298,"GSM2404339_9422492075_R06C01"
"281",21,10848948,48084948,0.0263,"GSM2404339_9422492075_R06C01"
"282",22,16373925,51222283,0.0915,"GSM2404339_9422492075_R06C01"
"283",3,155000,197831215,-0.0304,"GSM2404339_9422492075_R06C01"
"284",4,55000,190972138,-3e-04,"GSM2404339_9422492075_R06C01"
"285",5,55000,180777630,0.0238,"GSM2404339_9422492075_R06C01"
"286",6,155000,170952534,-0.0168,"GSM2404339_9422492075_R06C01"
"287",7,55000,159039332,0.007,"GSM2404339_9422492075_R06C01"
"288",8,105000,146277011,0.0301,"GSM2404339_9422492075_R06C01"
"289",9,130000,141076716,0.0286,"GSM2404339_9422492075_R06C01"
"290",1,635684,249195311,0.0157,"GSM2404340_9422492075_R01C02"
"291",10,105000,135462374,0.0677,"GSM2404340_9422492075_R01C02"
"292",11,130000,134873258,0.0428,"GSM2404340_9422492075_R01C02"
"293",12,172870,133770948,0.0494,"GSM2404340_9422492075_R01C02"
"294",13,19110000,115079939,0.0655,"GSM2404340_9422492075_R01C02"
"295",14,19325000,107119770,-0.0069,"GSM2404340_9422492075_R01C02"
"296",15,20225000,102410696,0.0506,"GSM2404340_9422492075_R01C02"
"297",16,105000,90222377,0.0899,"GSM2404340_9422492075_R01C02"
"298",17,25000,81122605,-0.0416,"GSM2404340_9422492075_R01C02"
"299",18,80000,77983624,-0.0742,"GSM2404340_9422492075_R01C02"
"300",19,180000,59084492,0.0182,"GSM2404340_9422492075_R01C02"
"301",2,130000,243026238,0.0044,"GSM2404340_9422492075_R01C02"
"302",20,155000,62907760,0.0063,"GSM2404340_9422492075_R01C02"
"303",21,10848948,48084948,0.0615,"GSM2404340_9422492075_R01C02"
"304",22,16373925,51222283,0.013,"GSM2404340_9422492075_R01C02"
"305",3,155000,197831215,0.0041,"GSM2404340_9422492075_R01C02"
"306",4,55000,190972138,-0.0261,"GSM2404340_9422492075_R01C02"
"307",5,55000,180777630,0.0562,"GSM2404340_9422492075_R01C02"
"308",6,155000,170952534,0.0194,"GSM2404340_9422492075_R01C02"
"309",7,55000,159039332,0.0972,"GSM2404340_9422492075_R01C02"
"310",8,105000,146277011,0.0431,"GSM2404340_9422492075_R01C02"
"311",9,130000,141076716,0.0112,"GSM2404340_9422492075_R01C02"
"312",1,635684,249195311,0.0728,"GSM2404341_9422492026_R02C02"
"313",10,105000,135462374,0.0645,"GSM2404341_9422492026_R02C02"
"314",11,130000,134873258,0.0221,"GSM2404341_9422492026_R02C02"
"315",12,172870,133770948,0.0347,"GSM2404341_9422492026_R02C02"
"316",13,19110000,115079939,-0.0296,"GSM2404341_9422492026_R02C02"
"317",14,19325000,107119770,0.0663,"GSM2404341_9422492026_R02C02"
"318",15,20225000,102410696,0.0902,"GSM2404341_9422492026_R02C02"
"319",16,105000,90222377,0.0265,"GSM2404341_9422492026_R02C02"
"320",17,25000,81122605,0.0117,"GSM2404341_9422492026_R02C02"
"321",18,80000,77983624,-0.0059,"GSM2404341_9422492026_R02C02"
"322",19,180000,59084492,-0.0097,"GSM2404341_9422492026_R02C02"
"323",2,130000,243026238,0.008,"GSM2404341_9422492026_R02C02"
"324",20,155000,62907760,-0.0413,"GSM2404341_9422492026_R02C02"
"325",21,10848948,48084948,0.0121,"GSM2404341_9422492026_R02C02"
"326",22,16373925,51222283,0.0656,"GSM2404341_9422492026_R02C02"
"327",3,155000,197831215,-0.0133,"GSM2404341_9422492026_R02C02"
"328",4,55000,190972138,-0.0129,"GSM2404341_9422492026_R02C02"
"329",5,55000,180777630,0.0313,"GSM2404341_9422492026_R02C02"
"330",6,155000,170952534,-0.0079,"GSM2404341_9422492026_R02C02"
"331",7,55000,159039332,0.0138,"GSM2404341_9422492026_R02C02"
"332",8,105000,146277011,0.0272,"GSM2404341_9422492026_R02C02"
"333",9,130000,141076716,0.0316,"GSM2404341_9422492026_R02C02"
"334",1,635684,249195311,0.0129,"GSM2404405_9426021175_R05C02"
"335",10,105000,135462374,0.0482,"GSM2404405_9426021175_R05C02"
"336",11,130000,134873258,0.0349,"GSM2404405_9426021175_R05C02"
"337",12,172870,133770948,0.0331,"GSM2404405_9426021175_R05C02"
"338",13,19110000,115079939,0.119,"GSM2404405_9426021175_R05C02"
"339",14,19325000,107119770,0.0024,"GSM2404405_9426021175_R05C02"
"340",15,20225000,102410696,0.0373,"GSM2404405_9426021175_R05C02"
"341",16,105000,90222377,0.0888,"GSM2404405_9426021175_R05C02"
"342",17,25000,81122605,-0.0194,"GSM2404405_9426021175_R05C02"
"343",18,80000,77983624,-0.072,"GSM2404405_9426021175_R05C02"
"344",19,180000,59084492,0.0331,"GSM2404405_9426021175_R05C02"
"345",2,130000,243026238,0.0375,"GSM2404405_9426021175_R05C02"
"346",20,155000,62907760,-0.0036,"GSM2404405_9426021175_R05C02"
"347",21,10848948,48084948,0.05,"GSM2404405_9426021175_R05C02"
"348",22,16373925,51222283,-0.0244,"GSM2404405_9426021175_R05C02"
"349",3,155000,197831215,0.023,"GSM2404405_9426021175_R05C02"
"350",4,55000,190972138,-0.0063,"GSM2404405_9426021175_R05C02"
"351",5,55000,180777630,0.0406,"GSM2404405_9426021175_R05C02"
"352",6,155000,170952534,0.0256,"GSM2404405_9426021175_R05C02"
"353",7,55000,159039332,0.0753,"GSM2404405_9426021175_R05C02"
"354",8,105000,146277011,0.049,"GSM2404405_9426021175_R05C02"
"355",9,130000,141076716,-0.0987,"GSM2404405_9426021175_R05C02"
"356",1,635684,249195311,0.051,"GSM2404477_9444374133_R05C02"
"357",10,105000,135462374,0.0283,"GSM2404477_9444374133_R05C02"
"358",11,130000,134873258,0.0195,"GSM2404477_9444374133_R05C02"
"359",12,172870,133770948,0.0149,"GSM2404477_9444374133_R05C02"
"360",13,19110000,115079939,-0.034,"GSM2404477_9444374133_R05C02"
"361",14,19325000,107119770,0.0075,"GSM2404477_9444374133_R05C02"
"362",15,20225000,102410696,0.0406,"GSM2404477_9444374133_R05C02"
"363",16,105000,90222377,0.0502,"GSM2404477_9444374133_R05C02"
"364",17,25000,81122605,-0.0225,"GSM2404477_9444374133_R05C02"
"365",18,80000,77983624,-0.0852,"GSM2404477_9444374133_R05C02"
"366",19,180000,59084492,0.0114,"GSM2404477_9444374133_R05C02"
"367",2,130000,243026238,-0.0064,"GSM2404477_9444374133_R05C02"
"368",20,155000,62907760,-0.0031,"GSM2404477_9444374133_R05C02"
"369",21,10848948,48084948,0.0133,"GSM2404477_9444374133_R05C02"
"370",22,16373925,51222283,0.0429,"GSM2404477_9444374133_R05C02"
"371",3,155000,197831215,-6e-04,"GSM2404477_9444374133_R05C02"
"372",4,55000,190972138,-0.0702,"GSM2404477_9444374133_R05C02"
"373",5,55000,180777630,0.006,"GSM2404477_9444374133_R05C02"
"374",6,155000,170952534,-0.0142,"GSM2404477_9444374133_R05C02"
"375",7,55000,159039332,0.0336,"GSM2404477_9444374133_R05C02"
"376",8,105000,146277011,0.0058,"GSM2404477_9444374133_R05C02"
"377",9,130000,141076716,0.0357,"GSM2404477_9444374133_R05C02"
"378",1,635684,249195311,0.0377,"GSM2405387_3999834093_R04C02"
"379",10,105000,118625000,8e-04,"GSM2405387_3999834093_R04C02"
"380",10,118750000,1.23e+08,-0.2271,"GSM2405387_3999834093_R04C02"
"381",10,123300000,135462374,0.0827,"GSM2405387_3999834093_R04C02"
"382",11,130000,134873258,-0.032,"GSM2405387_3999834093_R04C02"
